_step,ep_info/Final_position,seed,method
462999,447.3326353665021,1802391004,Base SO RL
463999,454.2471444576983,1802391004,Base SO RL
464999,444.5007470152988,1802391004,Base SO RL
465999,451.0158668072536,1802391004,Base SO RL
466999,439.81349327924937,1802391004,Base SO RL
467999,446.49606897864703,1802391004,Base SO RL
468999,441.43850191548086,1802391004,Base SO RL
469999,431.7271849971719,1802391004,Base SO RL
470999,443.2718613327199,1802391004,Base SO RL
471999,442.1765330651354,1802391004,Base SO RL
472999,433.55580021232646,1802391004,Base SO RL
473999,448.0398967522594,1802391004,Base SO RL
474999,441.8511380968145,1802391004,Base SO RL
475999,456.80109726528855,1802391004,Base SO RL
476999,448.9255780525101,1802391004,Base SO RL
477999,444.0680198584401,1802391004,Base SO RL
478999,449.6741592222058,1802391004,Base SO RL
479999,440.2191050042719,1802391004,Base SO RL
480999,449.55274159819487,1802391004,Base SO RL
481999,443.6105499955301,1802391004,Base SO RL
482999,458.50143096349626,1802391004,Base SO RL
483999,445.4745990536546,1802391004,Base SO RL
484999,455.8724215065379,1802391004,Base SO RL
485999,459.33066086393546,1802391004,Base SO RL
486999,445.5297234760869,1802391004,Base SO RL
487999,432.1438244819861,1802391004,Base SO RL
488999,434.9184783315246,1802391004,Base SO RL
489999,461.610373823472,1802391004,Base SO RL
490999,442.96596441630027,1802391004,Base SO RL
491999,453.3969298627091,1802391004,Base SO RL
492999,448.6158562355385,1802391004,Base SO RL
493999,457.504487951671,1802391004,Base SO RL
494999,454.2589671532109,1802391004,Base SO RL
495999,444.92304509402777,1802391004,Base SO RL
496999,439.80568336171234,1802391004,Base SO RL
497999,449.55976808471627,1802391004,Base SO RL
498999,455.75766209659145,1802391004,Base SO RL
499999,460.3195745977345,1802391004,Base SO RL
999,-9.694942518512894,1802391002,Base SO RL
1999,-4.99264226797483,1802391002,Base SO RL
2999,-2.7672506960641825,1802391002,Base SO RL
3999,-2.039564102462791,1802391002,Base SO RL
4999,-2.6676056433270947,1802391002,Base SO RL
5999,-2.4090594021996883,1802391002,Base SO RL
6999,-1.481712345718751,1802391002,Base SO RL
7999,0.5482426238671366,1802391002,Base SO RL
8999,-2.9380012476994346,1802391002,Base SO RL
9999,-8.108309732755574,1802391002,Base SO RL
10999,-7.152927427257134,1802391002,Base SO RL
11999,-6.688913358180882,1802391002,Base SO RL
12999,-4.93276531175694,1802391002,Base SO RL
13999,-8.463146648975862,1802391002,Base SO RL
14999,0.8220248891178462,1802391002,Base SO RL
15999,-0.9025441822276248,1802391002,Base SO RL
16999,1.099419760110812,1802391002,Base SO RL
17999,-1.7971021025399978,1802391002,Base SO RL
18999,1.1644734110232782,1802391002,Base SO RL
19999,3.052086895706045,1802391002,Base SO RL
20999,-1.2425535888207695,1802391002,Base SO RL
21999,4.142680264740092,1802391002,Base SO RL
22999,4.125077507537361,1802391002,Base SO RL
23999,8.027584817993159,1802391002,Base SO RL
24999,5.379390503606023,1802391002,Base SO RL
25999,10.09826225726795,1802391002,Base SO RL
26999,11.936875695690722,1802391002,Base SO RL
27999,18.26412972553454,1802391002,Base SO RL
28999,24.85454276888471,1802391002,Base SO RL
29999,28.1612837750829,1802391002,Base SO RL
30999,33.22379745193746,1802391002,Base SO RL
31999,45.578034208905535,1802391002,Base SO RL
32999,23.816357806700346,1802391002,Base SO RL
33999,40.86183563384648,1802391002,Base SO RL
34999,60.04132496685581,1802391002,Base SO RL
35999,42.57321149373458,1802391002,Base SO RL
36999,30.32576737977213,1802391002,Base SO RL
37999,2.8201600030542355,1802391002,Base SO RL
38999,17.209236106903226,1802391002,Base SO RL
39999,5.593532576112882,1802391002,Base SO RL
40999,85.36048332424913,1802391002,Base SO RL
41999,58.914855331530205,1802391002,Base SO RL
42999,98.71111936947418,1802391002,Base SO RL
43999,98.46127983027792,1802391002,Base SO RL
44999,105.75950676959393,1802391002,Base SO RL
45999,108.7732353107411,1802391002,Base SO RL
46999,111.63233238713984,1802391002,Base SO RL
47999,115.52146182594176,1802391002,Base SO RL
48999,117.82113878711974,1802391002,Base SO RL
49999,122.02251636717595,1802391002,Base SO RL
50999,123.65113082844412,1802391002,Base SO RL
51999,126.20138381908431,1802391002,Base SO RL
52999,128.10080864076443,1802391002,Base SO RL
53999,131.0202488960722,1802391002,Base SO RL
54999,136.08804042107164,1802391002,Base SO RL
55999,142.9647823417559,1802391002,Base SO RL
56999,143.7905366767288,1802391002,Base SO RL
57999,141.07067622501614,1802391002,Base SO RL
58999,143.38934153631408,1802391002,Base SO RL
59999,146.77815164924726,1802391002,Base SO RL
60999,146.92301521813255,1802391002,Base SO RL
61999,148.18285148461862,1802391002,Base SO RL
62999,150.5623394472802,1802391002,Base SO RL
63999,152.18375804479095,1802391002,Base SO RL
64999,158.30576766587404,1802391002,Base SO RL
65999,154.70618586608725,1802391002,Base SO RL
66999,157.58392677912153,1802391002,Base SO RL
67999,158.3552328497668,1802391002,Base SO RL
68999,162.44383998323104,1802391002,Base SO RL
69999,166.9467801140765,1802391002,Base SO RL
70999,166.59180337182974,1802391002,Base SO RL
71999,169.41007369127558,1802391002,Base SO RL
72999,172.21593479270547,1802391002,Base SO RL
73999,173.33157619832718,1802391002,Base SO RL
74999,172.66561829143373,1802391002,Base SO RL
75999,178.96659122433135,1802391002,Base SO RL
76999,181.48051584894827,1802391002,Base SO RL
77999,178.97178654919406,1802391002,Base SO RL
78999,176.9881240107742,1802391002,Base SO RL
79999,181.7040562966105,1802391002,Base SO RL
80999,184.26974468862355,1802391002,Base SO RL
81999,182.0174262945868,1802391002,Base SO RL
82999,186.09444671647373,1802391002,Base SO RL
83999,185.7521136880852,1802391002,Base SO RL
84999,183.99706972955627,1802391002,Base SO RL
85999,187.2525065264243,1802391002,Base SO RL
86999,188.90471450554853,1802391002,Base SO RL
87999,186.1683927962036,1802391002,Base SO RL
88999,183.80732432003936,1802391002,Base SO RL
89999,186.8742692434662,1802391002,Base SO RL
90999,187.38075475691429,1802391002,Base SO RL
91999,191.26990560491697,1802391002,Base SO RL
92999,191.8948765778352,1802391002,Base SO RL
93999,189.5440481095976,1802391002,Base SO RL
94999,197.613565288358,1802391002,Base SO RL
95999,197.89518258851612,1802391002,Base SO RL
96999,200.90532893622657,1802391002,Base SO RL
97999,204.77196313779217,1802391002,Base SO RL
98999,202.0016829876452,1802391002,Base SO RL
99999,209.66144297980617,1802391002,Base SO RL
100999,214.56909638240248,1802391002,Base SO RL
101999,214.17763834903215,1802391002,Base SO RL
102999,217.76077837525872,1802391002,Base SO RL
103999,221.20128889312429,1802391002,Base SO RL
104999,219.47815221740396,1802391002,Base SO RL
105999,221.23154830377948,1802391002,Base SO RL
106999,225.96636448755496,1802391002,Base SO RL
107999,224.7654214976712,1802391002,Base SO RL
108999,228.96156525979865,1802391002,Base SO RL
109999,224.4615247880588,1802391002,Base SO RL
110999,235.56746273459584,1802391002,Base SO RL
111999,233.97545445966543,1802391002,Base SO RL
112999,234.76358938585105,1802391002,Base SO RL
113999,238.074630502842,1802391002,Base SO RL
114999,246.35091616314,1802391002,Base SO RL
115999,252.73085490207487,1802391002,Base SO RL
116999,249.8529622137184,1802391002,Base SO RL
117999,249.11904815321896,1802391002,Base SO RL
118999,252.41678642521467,1802391002,Base SO RL
119999,261.14208745104435,1802391002,Base SO RL
120999,263.245526715481,1802391002,Base SO RL
121999,266.74819263661345,1802391002,Base SO RL
122999,272.7617883014665,1802391002,Base SO RL
123999,268.216882477114,1802391002,Base SO RL
124999,273.7016757197215,1802391002,Base SO RL
125999,276.3340655824638,1802391002,Base SO RL
126999,282.0404691380367,1802391002,Base SO RL
127999,280.2748962809716,1802391002,Base SO RL
128999,286.41258791803614,1802391002,Base SO RL
129999,288.14870613972295,1802391002,Base SO RL
130999,282.4407681412458,1802391002,Base SO RL
131999,284.9576615324825,1802391002,Base SO RL
132999,291.1942236644779,1802391002,Base SO RL
133999,289.6226963663518,1802391002,Base SO RL
134999,288.89530928964416,1802391002,Base SO RL
135999,287.9682920429399,1802391002,Base SO RL
136999,300.2743574503336,1802391002,Base SO RL
137999,303.8848350369213,1802391002,Base SO RL
138999,294.28505141257074,1802391002,Base SO RL
139999,305.0803917921119,1802391002,Base SO RL
140999,299.163504543796,1802391002,Base SO RL
141999,310.8074756475636,1802391002,Base SO RL
142999,304.00644623096935,1802391002,Base SO RL
143999,301.52677260608,1802391002,Base SO RL
144999,307.2739376387663,1802391002,Base SO RL
145999,307.17304841789905,1802391002,Base SO RL
146999,318.6869328154936,1802391002,Base SO RL
147999,312.9824730654046,1802391002,Base SO RL
148999,317.2332259663797,1802391002,Base SO RL
149999,308.3103284626705,1802391002,Base SO RL
150999,319.96219110515244,1802391002,Base SO RL
151999,316.51044107714176,1802391002,Base SO RL
152999,314.0491624545089,1802391002,Base SO RL
153999,329.86060016539705,1802391002,Base SO RL
154999,318.7267749339261,1802391002,Base SO RL
155999,317.49621251815574,1802391002,Base SO RL
156999,325.3509258806941,1802391002,Base SO RL
157999,322.2604434958157,1802391002,Base SO RL
158999,321.7624635684237,1802391002,Base SO RL
159999,327.4876623488381,1802391002,Base SO RL
160999,310.8533030921247,1802391002,Base SO RL
161999,324.0663433782704,1802391002,Base SO RL
162999,332.3673287605396,1802391002,Base SO RL
163999,328.2232483643425,1802391002,Base SO RL
164999,324.8793099990654,1802391002,Base SO RL
165999,324.1658282290168,1802391002,Base SO RL
166999,332.47855465074423,1802391002,Base SO RL
167999,325.5344732479515,1802391002,Base SO RL
168999,334.90440520838257,1802391002,Base SO RL
169999,335.2332471752316,1802391002,Base SO RL
170999,334.6709673969441,1802391002,Base SO RL
171999,334.7563390554514,1802391002,Base SO RL
172999,326.39964331171115,1802391002,Base SO RL
173999,332.3005346791431,1802391002,Base SO RL
174999,336.4962199491574,1802391002,Base SO RL
175999,338.3896444867879,1802391002,Base SO RL
176999,342.6416233726195,1802391002,Base SO RL
177999,338.8895099240538,1802391002,Base SO RL
178999,341.1784752564473,1802391002,Base SO RL
179999,337.90042287341026,1802391002,Base SO RL
180999,332.35937494722793,1802391002,Base SO RL
181999,342.98306562422334,1802391002,Base SO RL
182999,339.3874041220425,1802391002,Base SO RL
183999,343.7792815658036,1802391002,Base SO RL
184999,341.9495716927784,1802391002,Base SO RL
185999,341.5380581057969,1802391002,Base SO RL
186999,336.37134496192755,1802391002,Base SO RL
187999,338.0947262616955,1802391002,Base SO RL
188999,342.8141731205386,1802391002,Base SO RL
189999,347.8486532341706,1802391002,Base SO RL
190999,342.5269642072864,1802391002,Base SO RL
191999,347.28018293887584,1802391002,Base SO RL
192999,349.58541969432457,1802391002,Base SO RL
193999,346.37835524207605,1802391002,Base SO RL
194999,347.17378744572767,1802391002,Base SO RL
195999,349.243182395338,1802391002,Base SO RL
196999,349.20036457195647,1802391002,Base SO RL
197999,352.1882804332562,1802391002,Base SO RL
198999,342.5244132760289,1802391002,Base SO RL
199999,356.0508708643848,1802391002,Base SO RL
200999,352.68199366787456,1802391002,Base SO RL
201999,354.1841872516561,1802391002,Base SO RL
202999,350.21591380303647,1802391002,Base SO RL
203999,353.8283778140527,1802391002,Base SO RL
204999,357.4739381654558,1802391002,Base SO RL
205999,354.222146442979,1802391002,Base SO RL
206999,350.77026130405943,1802391002,Base SO RL
207999,359.73660219294504,1802391002,Base SO RL
208999,361.8039333100277,1802391002,Base SO RL
209999,366.95252958068784,1802391002,Base SO RL
210999,356.3064594048404,1802391002,Base SO RL
211999,354.772204832944,1802391002,Base SO RL
212999,363.4911379220671,1802391002,Base SO RL
213999,358.7405593860619,1802391002,Base SO RL
214999,364.0943999464712,1802391002,Base SO RL
215999,361.24306262801593,1802391002,Base SO RL
216999,366.32128971656095,1802391002,Base SO RL
217999,368.95269445354734,1802391002,Base SO RL
218999,367.6492010004583,1802391002,Base SO RL
219999,372.3123694725208,1802391002,Base SO RL
220999,361.3996479531465,1802391002,Base SO RL
221999,370.47196257545374,1802391002,Base SO RL
222999,363.45133653389695,1802391002,Base SO RL
223999,358.61120965242645,1802391002,Base SO RL
224999,371.2304259510675,1802391002,Base SO RL
225999,369.6109351526745,1802391002,Base SO RL
226999,371.8176242773843,1802391002,Base SO RL
227999,368.2039018405611,1802391002,Base SO RL
228999,370.7613797919123,1802391002,Base SO RL
229999,375.68809844520126,1802391002,Base SO RL
230999,378.6139321132777,1802391002,Base SO RL
231999,375.189324882855,1802391002,Base SO RL
232999,365.9325708107892,1802391002,Base SO RL
233999,374.4296467671867,1802391002,Base SO RL
234999,366.03156595501775,1802391002,Base SO RL
235999,379.0019827139569,1802391002,Base SO RL
236999,367.08703247754863,1802391002,Base SO RL
237999,364.1652662150987,1802391002,Base SO RL
238999,380.2115478857828,1802391002,Base SO RL
239999,371.75544698274143,1802391002,Base SO RL
240999,379.9675805512547,1802391002,Base SO RL
241999,372.82916024172897,1802391002,Base SO RL
242999,365.9116727825813,1802391002,Base SO RL
243999,382.6721969376943,1802391002,Base SO RL
244999,385.2706236810558,1802391002,Base SO RL
245999,374.2006662489344,1802391002,Base SO RL
246999,320.0472577968719,1802391002,Base SO RL
247999,373.39190000371343,1802391002,Base SO RL
248999,383.2751219401037,1802391002,Base SO RL
249999,372.3722515189091,1802391002,Base SO RL
250999,373.24508300708,1802391002,Base SO RL
251999,374.24432672189454,1802391002,Base SO RL
252999,381.6447266595236,1802391002,Base SO RL
253999,379.0819256282052,1802391002,Base SO RL
254999,378.6449399512624,1802391002,Base SO RL
255999,374.3012500779288,1802391002,Base SO RL
256999,372.5077395384025,1802391002,Base SO RL
257999,377.3798480410839,1802391002,Base SO RL
258999,373.4224730872917,1802391002,Base SO RL
259999,377.6172919012951,1802391002,Base SO RL
260999,378.5425564461965,1802391002,Base SO RL
261999,378.6738727094352,1802391002,Base SO RL
262999,375.83404899562936,1802391002,Base SO RL
263999,375.32827837229655,1802391002,Base SO RL
264999,379.57247472315777,1802391002,Base SO RL
265999,374.08848723989206,1802391002,Base SO RL
266999,370.12557353788935,1802391002,Base SO RL
267999,381.95730545436,1802391002,Base SO RL
268999,368.9474007570455,1802391002,Base SO RL
269999,380.3122926437869,1802391002,Base SO RL
270999,375.8335584026725,1802391002,Base SO RL
271999,381.4403530548109,1802391002,Base SO RL
272999,380.2831851208197,1802391002,Base SO RL
273999,385.63890851879165,1802391002,Base SO RL
274999,378.780683556558,1802391002,Base SO RL
275999,384.1716187683877,1802391002,Base SO RL
276999,369.2216150964609,1802391002,Base SO RL
277999,381.7602913797818,1802391002,Base SO RL
278999,387.8982696121331,1802391002,Base SO RL
279999,376.07950827712096,1802391002,Base SO RL
280999,371.6739085561187,1802391002,Base SO RL
281999,0.7820024156940089,1802391002,Base SO RL
282999,0.1072600709529798,1802391002,Base SO RL
283999,1.169891643725422,1802391002,Base SO RL
284999,1.5780681182359746,1802391002,Base SO RL
285999,0.7834107670875652,1802391002,Base SO RL
286999,0.8948727231454707,1802391002,Base SO RL
287999,1.0641335635761158,1802391002,Base SO RL
288999,0.5006778495607443,1802391002,Base SO RL
289999,0.4686225573205911,1802391002,Base SO RL
290999,0.586936373191746,1802391002,Base SO RL
291999,0.5394837410255372,1802391002,Base SO RL
292999,0.5020966535860905,1802391002,Base SO RL
293999,0.4726700858610279,1802391002,Base SO RL
294999,0.395408045847931,1802391002,Base SO RL
295999,0.6061314945290351,1802391002,Base SO RL
296999,0.671080514337484,1802391002,Base SO RL
297999,0.6946741146167541,1802391002,Base SO RL
298999,0.8614555232643475,1802391002,Base SO RL
299999,0.573033537326537,1802391002,Base SO RL
300999,0.7059963683691434,1802391002,Base SO RL
301999,0.7233990816864645,1802391002,Base SO RL
302999,0.8160175087960506,1802391002,Base SO RL
303999,0.9950606611087334,1802391002,Base SO RL
304999,355.6971260417134,1802391002,Base SO RL
305999,348.0545023042497,1802391002,Base SO RL
306999,385.4687735341983,1802391002,Base SO RL
307999,358.19595686901323,1802391002,Base SO RL
308999,364.5046840701912,1802391002,Base SO RL
309999,377.1497339820567,1802391002,Base SO RL
310999,389.913606766772,1802391002,Base SO RL
311999,389.00252765816873,1802391002,Base SO RL
312999,379.0513423393256,1802391002,Base SO RL
313999,388.507573396442,1802391002,Base SO RL
314999,383.0191989782094,1802391002,Base SO RL
315999,398.5239126816796,1802391002,Base SO RL
316999,388.4196708683251,1802391002,Base SO RL
317999,382.7892581998845,1802391002,Base SO RL
318999,383.657072212725,1802391002,Base SO RL
319999,383.9110519701416,1802391002,Base SO RL
320999,376.8254304370466,1802391002,Base SO RL
321999,362.7591341240914,1802391002,Base SO RL
322999,367.8475236904476,1802391002,Base SO RL
323999,-2.072305760919099,1802391002,Base SO RL
324999,0.7340766206505075,1802391002,Base SO RL
325999,0.3724620790204708,1802391002,Base SO RL
326999,0.6741076500936272,1802391002,Base SO RL
327999,0.6091259352222532,1802391002,Base SO RL
328999,388.8700039747935,1802391002,Base SO RL
329999,389.9299546692887,1802391002,Base SO RL
330999,384.2798940942141,1802391002,Base SO RL
331999,402.065630982608,1802391002,Base SO RL
332999,375.4185469540252,1802391002,Base SO RL
333999,398.9639597915934,1802391002,Base SO RL
334999,392.1192386877451,1802391002,Base SO RL
335999,393.8552617086428,1802391002,Base SO RL
336999,407.7920752653622,1802391002,Base SO RL
337999,403.5547993131677,1802391002,Base SO RL
338999,412.4910349299461,1802391002,Base SO RL
339999,398.44295262257225,1802391002,Base SO RL
340999,401.0371128783136,1802391002,Base SO RL
341999,416.6569743462695,1802391002,Base SO RL
342999,412.3816492094903,1802391002,Base SO RL
343999,415.54139258330014,1802391002,Base SO RL
344999,412.3226763886592,1802391002,Base SO RL
345999,413.7744366464196,1802391002,Base SO RL
346999,406.9568320239413,1802391002,Base SO RL
347999,410.99836219567055,1802391002,Base SO RL
348999,415.69220422428623,1802391002,Base SO RL
349999,406.42894787192216,1802391002,Base SO RL
350999,421.6738178212331,1802391002,Base SO RL
351999,420.0223293587496,1802391002,Base SO RL
352999,414.6195706234069,1802391002,Base SO RL
353999,421.6363574464885,1802391002,Base SO RL
354999,418.7232645113485,1802391002,Base SO RL
355999,408.1331861303036,1802391002,Base SO RL
356999,422.7678204989201,1802391002,Base SO RL
357999,420.0321387726948,1802391002,Base SO RL
358999,411.6228138047827,1802391002,Base SO RL
359999,415.9811442233449,1802391002,Base SO RL
360999,425.26816497477137,1802391002,Base SO RL
361999,433.7048601046419,1802391002,Base SO RL
362999,418.7687636133925,1802391002,Base SO RL
363999,418.0329989986664,1802391002,Base SO RL
364999,415.7273304222949,1802391002,Base SO RL
365999,421.7642299242184,1802391002,Base SO RL
366999,422.3143824421172,1802391002,Base SO RL
367999,419.014481168054,1802391002,Base SO RL
368999,433.80428260795657,1802391002,Base SO RL
369999,410.4149309506236,1802391002,Base SO RL
370999,425.9718604471536,1802391002,Base SO RL
371999,426.0874706077619,1802391002,Base SO RL
372999,428.2736912883624,1802391002,Base SO RL
373999,423.3188727466721,1802391002,Base SO RL
374999,433.0132434779732,1802391002,Base SO RL
375999,426.7946598789722,1802391002,Base SO RL
376999,422.52117603195256,1802391002,Base SO RL
377999,428.861052340927,1802391002,Base SO RL
378999,420.7687660661704,1802391002,Base SO RL
379999,424.91761680076894,1802391002,Base SO RL
380999,433.7975200085376,1802391002,Base SO RL
381999,409.0402205720623,1802391002,Base SO RL
382999,434.7860887809059,1802391002,Base SO RL
383999,429.3288763818002,1802391002,Base SO RL
384999,421.3212750380915,1802391002,Base SO RL
385999,428.0311408146928,1802391002,Base SO RL
386999,440.04304436439065,1802391002,Base SO RL
387999,430.3438299958575,1802391002,Base SO RL
388999,422.56171725414777,1802391002,Base SO RL
389999,421.1980708493717,1802391002,Base SO RL
390999,416.0485321124063,1802391002,Base SO RL
391999,422.4363649319558,1802391002,Base SO RL
392999,433.2231934490392,1802391002,Base SO RL
393999,441.5543224819099,1802391002,Base SO RL
394999,415.28527817378887,1802391002,Base SO RL
395999,438.5952130688938,1802391002,Base SO RL
396999,430.8666290271349,1802391002,Base SO RL
397999,428.9259596647098,1802391002,Base SO RL
398999,433.9127374071418,1802391002,Base SO RL
399999,433.1480651345195,1802391002,Base SO RL
400999,445.078991497608,1802391002,Base SO RL
401999,444.29525731287566,1802391002,Base SO RL
402999,438.1996797570813,1802391002,Base SO RL
403999,420.5668233410754,1802391002,Base SO RL
404999,435.303908652302,1802391002,Base SO RL
405999,412.7293700844236,1802391002,Base SO RL
406999,445.2016219467047,1802391002,Base SO RL
407999,441.17596429142657,1802391002,Base SO RL
408999,419.6378426094591,1802391002,Base SO RL
409999,430.071015585398,1802391002,Base SO RL
410999,440.679463558312,1802391002,Base SO RL
411999,443.4301830422674,1802391002,Base SO RL
412999,433.7182755231033,1802391002,Base SO RL
413999,428.8313910938778,1802391002,Base SO RL
414999,420.2902950882817,1802391002,Base SO RL
415999,408.2507631563861,1802391002,Base SO RL
416999,424.8946840986925,1802391002,Base SO RL
417999,447.7332669000253,1802391002,Base SO RL
418999,424.8408045772734,1802391002,Base SO RL
419999,437.42456986701984,1802391002,Base SO RL
420999,432.7037695045927,1802391002,Base SO RL
421999,450.5349344897609,1802391002,Base SO RL
422999,435.2907872890066,1802391002,Base SO RL
423999,434.12846775746186,1802391002,Base SO RL
424999,439.08413059489095,1802391002,Base SO RL
425999,436.18620661430566,1802391002,Base SO RL
426999,434.950516988049,1802391002,Base SO RL
427999,439.4592602350671,1802391002,Base SO RL
428999,432.5145865553832,1802391002,Base SO RL
429999,436.154596230874,1802391002,Base SO RL
430999,456.4828359023357,1802391002,Base SO RL
431999,443.46797306241655,1802391002,Base SO RL
432999,439.5905132187421,1802391002,Base SO RL
433999,441.2995194000482,1802391002,Base SO RL
434999,453.3809788106598,1802391002,Base SO RL
435999,442.24442304851897,1802391002,Base SO RL
436999,441.55551661541233,1802391002,Base SO RL
437999,426.434450772473,1802391002,Base SO RL
438999,436.4499297904348,1802391002,Base SO RL
439999,417.9955715013172,1802391002,Base SO RL
440999,438.6610081583482,1802391002,Base SO RL
441999,454.42561159424974,1802391002,Base SO RL
442999,438.9041781016277,1802391002,Base SO RL
443999,442.56561833396506,1802391002,Base SO RL
444999,446.0719349558557,1802391002,Base SO RL
445999,466.61437860752267,1802391002,Base SO RL
446999,431.9474533797524,1802391002,Base SO RL
447999,412.8195190210177,1802391002,Base SO RL
448999,437.70235001138593,1802391002,Base SO RL
449999,446.3755162614767,1802391002,Base SO RL
450999,450.71321235922113,1802391002,Base SO RL
451999,425.35615647543153,1802391002,Base SO RL
452999,432.38607085573113,1802391002,Base SO RL
453999,461.3742289574794,1802391002,Base SO RL
454999,445.83293464600064,1802391002,Base SO RL
455999,449.6620949941796,1802391002,Base SO RL
456999,449.607506411361,1802391002,Base SO RL
457999,458.4923638905823,1802391002,Base SO RL
458999,454.3481429411989,1802391002,Base SO RL
459999,452.3646341359711,1802391002,Base SO RL
460999,454.2582982684279,1802391002,Base SO RL
461999,455.39726529895546,1802391002,Base SO RL
462999,457.6260548572032,1802391002,Base SO RL
463999,447.742550508944,1802391002,Base SO RL
464999,453.217023835858,1802391002,Base SO RL
465999,442.4382994659759,1802391002,Base SO RL
466999,452.4814233043607,1802391002,Base SO RL
467999,443.89611745771344,1802391002,Base SO RL
468999,446.1361434799281,1802391002,Base SO RL
469999,457.55003308638345,1802391002,Base SO RL
470999,430.0635713355406,1802391002,Base SO RL
471999,444.7405798084205,1802391002,Base SO RL
472999,455.693720313324,1802391002,Base SO RL
473999,453.9392242570836,1802391002,Base SO RL
474999,481.1919666017878,1802391002,Base SO RL
475999,468.9635085879465,1802391002,Base SO RL
476999,451.61113865721376,1802391002,Base SO RL
477999,469.44572314509946,1802391002,Base SO RL
478999,463.7214837761119,1802391002,Base SO RL
479999,462.2055200477824,1802391002,Base SO RL
480999,461.09116314615886,1802391002,Base SO RL
481999,458.7510583375592,1802391002,Base SO RL
482999,444.9069585097432,1802391002,Base SO RL
483999,445.2414837262724,1802391002,Base SO RL
484999,470.2743591369018,1802391002,Base SO RL
485999,452.87679723012553,1802391002,Base SO RL
486999,465.9984470144868,1802391002,Base SO RL
487999,473.73374346295657,1802391002,Base SO RL
488999,471.2906272297706,1802391002,Base SO RL
489999,444.1369068653877,1802391002,Base SO RL
490999,444.43506405257176,1802391002,Base SO RL
491999,459.6577054724926,1802391002,Base SO RL
492999,472.1711020439704,1802391002,Base SO RL
493999,458.3921995316408,1802391002,Base SO RL
494999,461.1739130075379,1802391002,Base SO RL
495999,455.010536661844,1802391002,Base SO RL
496999,472.8731363068093,1802391002,Base SO RL
497999,438.5743932607212,1802391002,Base SO RL
498999,438.88288038488815,1802391002,Base SO RL
499999,437.7387451084905,1802391002,Base SO RL
999,-6.818232221933086,1802391001,Base SO RL
1999,2.8870197868971235,1802391001,Base SO RL
2999,-2.264119326616266,1802391001,Base SO RL
3999,-1.1934640773313494,1802391001,Base SO RL
4999,-8.390558966072335,1802391001,Base SO RL
5999,-1.3258264867226195,1802391001,Base SO RL
6999,-3.108088683169544,1802391001,Base SO RL
7999,-4.300287322402316,1802391001,Base SO RL
8999,-5.426414458752919,1802391001,Base SO RL
9999,-4.089112873406792,1802391001,Base SO RL
10999,0.6142810160525815,1802391001,Base SO RL
11999,-2.99576647649855,1802391001,Base SO RL
12999,0.2883652938583809,1802391001,Base SO RL
13999,-5.509644226267245,1802391001,Base SO RL
14999,-2.497029181693102,1802391001,Base SO RL
15999,-0.1709897334089017,1802391001,Base SO RL
16999,4.27611096477377,1802391001,Base SO RL
17999,-2.4270357526144752,1802391001,Base SO RL
18999,-7.799688663601573,1802391001,Base SO RL
19999,-2.7269717946327403,1802391001,Base SO RL
20999,0.5083741706079594,1802391001,Base SO RL
21999,3.3901762638016715,1802391001,Base SO RL
22999,-1.016894567651211,1802391001,Base SO RL
23999,8.844550854779785,1802391001,Base SO RL
24999,5.974393369525809,1802391001,Base SO RL
25999,3.5504964712176315,1802391001,Base SO RL
26999,12.3195420453061,1802391001,Base SO RL
27999,14.840259104427266,1802391001,Base SO RL
28999,16.96235528947701,1802391001,Base SO RL
29999,8.600159348305134,1802391001,Base SO RL
30999,31.33857964227269,1802391001,Base SO RL
31999,34.93459080064102,1802391001,Base SO RL
32999,43.48201603821547,1802391001,Base SO RL
33999,52.18757129603894,1802391001,Base SO RL
34999,57.76741083290058,1802391001,Base SO RL
35999,62.43023707316953,1802391001,Base SO RL
36999,72.15582760299665,1802391001,Base SO RL
37999,82.47911429053616,1802391001,Base SO RL
38999,91.6758085058101,1802391001,Base SO RL
39999,96.50688316748618,1802391001,Base SO RL
40999,104.82550461391422,1802391001,Base SO RL
41999,110.4576769723558,1802391001,Base SO RL
42999,109.90745704794688,1802391001,Base SO RL
43999,116.30472773730676,1802391001,Base SO RL
44999,117.83424156886424,1802391001,Base SO RL
45999,120.32218400853571,1802391001,Base SO RL
46999,123.96008715811584,1802391001,Base SO RL
47999,126.1560742430979,1802391001,Base SO RL
48999,131.70238856331406,1802391001,Base SO RL
49999,129.4529418636419,1802391001,Base SO RL
50999,130.39584114766024,1802391001,Base SO RL
51999,134.0799863917706,1802391001,Base SO RL
52999,133.87692592064568,1802391001,Base SO RL
53999,137.63129281026733,1802391001,Base SO RL
54999,136.54520176590842,1802391001,Base SO RL
55999,143.06135272911095,1802391001,Base SO RL
56999,143.78074800493465,1802391001,Base SO RL
57999,145.16472261116937,1802391001,Base SO RL
58999,146.0028728299135,1802391001,Base SO RL
59999,147.30677895257568,1802391001,Base SO RL
60999,150.15333020805284,1802391001,Base SO RL
61999,151.83280439879704,1802391001,Base SO RL
62999,152.0167687953821,1802391001,Base SO RL
63999,155.6591084557899,1802391001,Base SO RL
64999,156.2134097367463,1802391001,Base SO RL
65999,156.9100834965091,1802391001,Base SO RL
66999,156.93869834573889,1802391001,Base SO RL
67999,157.05795506366178,1802391001,Base SO RL
