"Step","setup: Dylam - lambdas/Gate","setup: Dylam - lambdas/Gate__MIN","setup: Dylam - lambdas/Gate__MAX"
"449","0.06793748961650978","0.015488785807604823","0.20768084977078288"
"450","0.06806238587010865","0.015413368697793235","0.20999756776337022"
"451","0.06815609481687927","0.015338310716119736","0.2123162513861258"
"452","0.06825069039167228","0.015263610255229454","0.2146367581936956"
"453","0.06834615484485576","0.01518926571379759","0.2169589466081244"
"454","0.06840938479345982","0.015115275496521838","0.21928267593995784"
"455","0.06847360882854428","0.015041638014112662","0.22160780640877725"
"456","0.06856807375581933","0.014968351683285436","0.22422684898626036"
"457","0.06864058831765543","0.014895414926751106","0.22663856532175697"
"458","0.06872199940090909","0.014822826173207054","0.22913051839087709"
"459","0.06877222914226191","0.01474615178674006","0.23161531001967767"
"460","0.06877162754038924","0.01466988935279081","0.23387896973524658"
"461","0.06872035779913731","0.014594036522042898","0.23562477025579842"
"462","0.0686476041755016","0.014518590959878936","0.23714460707880627"
"463","0.06855114108523222","0.014443550346276708","0.23843684253365696"
"464","0.06845468139508701","0.014368912375705796","0.23971777809293102"
"465","0.06830745115292587","0.014294674757026136","0.24047973025233144"
"466","0.0681605489547228","0.0142208352133858","0.24123374073184076"
"467","0.06803770767610898","0.014147391482120842","0.2421976180391043"
"468","0.06791511953023896","0.014074341314655495","0.24315321567933473"
"469","0.06780401014725307","0.014005892528743654","0.2438821023251482"
"470","0.06774763990823451","0.013937769205049109","0.24482209373630037"
"471","0.06775278997401306","0.013869969890817882","0.24604080502006934"
"472","0.0678126786025431","0.01380249313871836","0.24746910079438575"
"473","0.06787747967904988","0.013735337506833808","0.24860138940068907"
"474","0.0679758644372392","0.013668501558655802","0.24972583225039657"
"475","0.06815906920182871","0.013601983863075097","0.2513501803936461"
"476","0.06837675899017566","0.013535782994374787","0.2529653976007332"
"477","0.06857061129304078","0.01346989753222156","0.25434695867855267"
"478","0.06879964680881231","0.013404326061658237","0.2557187531879878"
"479","0.06901760758301476","0.013339067173094172","0.2573069364082752"
"480","0.06918699668237781","0.013274119462297968","0.25874328970850274"
"481","0.06933546286649225","0.0132094815303879","0.2599716325189044"
"482","0.06945494784676476","0.013145151983823213","0.2611932116178657"
"483","0.06958941033997598","0.013081129434395338","0.2628353818743747"
"484","0.06972280586850162","0.013017412499218426","0.26446930226775794"
"485","0.0698266300296403","0.012953999800720402","0.2660949896118723"
"486","0.069924027555486","0.012890889966633196","0.2679456413437012"
"487","0.07004817196100036","0.012828081629983073","0.27002418764230246"
"488","0.07017240294000861","0.01276557342908122","0.27218628276741735"
"489","0.07029880861864535","0.01270336400751361","0.274105857724222"
"490","0.07046669666474267","0.012641452014131457","0.2761688917688741"
"491","0.07064568914222215","0.012579836103040384","0.27841904972056536"
"492","0.07082069397674876","0.012518514933590656","0.28041843207463946"
"493","0.07100010322479344","0.012457487170367026","0.2822562179169692"
"494","0.07116944097339808","0.012396751483177443","0.2840838852005994"
"495","0.07133262976309893","0.012336306547043303","0.28565539129260153"
"496","0.07152384708921691","0.012276151042188363","0.2872161586288796"
"497","0.0717392163103032","0.012216283654027627","0.28876626423549706"
"498","0.07196719642216395","0.012156703073156966","0.2904598991254527"
"499","0.07219767962904675","0.012097407995341727","0.2921430703144982"
"500","0.07242650425189702","0.01203839712150562","0.2938158286751462"
"501","0.07262475728250771","0.011979669157719329","0.29519853324879974"
"502","0.07284586127272576","0.011921222815189541","0.29682510211240465"
"503","0.07306187646294718","0.011863056810247206","0.29844401994574554"
"504","0.07327961040167974","0.011805169864335727","0.30005529235355083"
"505","0.07350728674784678","0.011747560704000005","0.30165892566449604"
"506","0.07369537420289547","0.011690228060873954","0.3029985005742084"
"507","0.07383678392706144","0.011633170671669215","0.30405128690915106"
"508","0.07393319557178553","0.011576387278162856","0.3046611589292943"
"509","0.07405492385473442","0.01151987662718581","0.3052671327230912"
"510","0.07414449725356521","0.011463637470609918","0.30543296387420116"
"511","0.07426106108547714","0.011407668565337063","0.30587546398918974"
"512","0.07432609848191467","0.01135196867328571","0.3057799618027609"
"513","0.07439332615429305","0.01129653656137903","0.3056849268677819"
"514","0.0744022167878007","0.011241371001532788","0.30505721571561784"
"515","0.07442304228610229","0.011186470770642378","0.3046898046312485"
"516","0.07444178741736737","0.011131834650570577","0.30432474209868626"
"517","0.07443079998101367","0.011077461428134724","0.3038062483818262"
"518","0.0744370633777632","0.011023349895094143","0.3034688513921732"
"519","0.07444175859147208","0.010969498848137341","0.3033874023460768"
"520","0.07445433069603354","0.010915907088869114","0.30348286904026417"
"521","0.07447702072803457","0.010862573423798025","0.3038302093885723"
"522","0.0744807928858529","0.010809496664322845","0.3041748216941414"
"523","0.07444115806868064","0.01075667562671983","0.3042426077367227"
"524","0.07437826101616626","0.010704109132129975","0.3043095855612726"
"525","0.07427724812500698","0.0106517960065454","0.30384947797609424"
"526","0.07419384251540194","0.01089378227804131","0.3033923625268215"
"527","0.07416821289759794","0.011134940820606915","0.3033642599530332"
"528","0.07415431751386944","0.011375272367820436","0.3035872201754372"
"529","0.07412189619391049","0.011614777677573648","0.30380833696711185"
"530","0.07404356584614503","0.011853457531757306","0.3037547867317196"
"531","0.0739310418465167","0.012091312735949338","0.3034496117446952"
"532","0.07381923320807518","0.012328344119104738","0.303145876451035"
"533","0.07374666000206562","0.012564552533248235","0.3032149167049535"
"534","0.07373660338977343","0.012799938853168784","0.3038061327152372"
"535","0.0737486977860552","0.013034503976116637","0.3049173385936026"
"536","0.0737561594598","0.012970233487749743","0.306275669818121"
"537","0.0737211756999432","0.012906277801627357","0.3072038776628897"
"538","0.07364384644400247","0.01284263541573851","0.30770299167183063"
"539","0.07355574376176317","0.012779304834767236","0.30809909840204525"
"540","0.07352067202651191","0.012716284570068343","0.3090197745616362"
"541","0.07352132817757816","0.01265357313964396","0.3101922203971981"
"542","0.07354848837763768","0.012591169068118944","0.31163367345881415"
"543","0.07356553488738943","0.012529070886717677","0.3129679900770505"
"544","0.07352844730861238","0.01246355041765427","0.3137664829178182"
"545","0.07346672599459605","0.012398389560721099","0.31430252076643833"
"546","0.07337941120169046","0.012333586189697087","0.3145767036505142"
"547","0.07333515307373033","0.012269138192397201","0.31527556429227627"
"548","0.07328062975868813","0.012205043470566612","0.31586591527900937"
"549","0.07322204970217376","0.012141299939775146","0.31640007097850936"
"550","0.07313775802121666","0.012077905529313065","0.3166714648095983"
"551","0.0730009648951742","0.012014858182087872","0.3164122273324662"
"552","0.07286586672557435","0.011952155854522058","0.3161549804581127"
"553","0.07273150748446895","0.011889796516450805","0.31589970223111363"
"554","0.0726514473183152","0.01183131711675265","0.31617110791488684"
"555","0.07257166086139874","0.011773122970683671","0.3164400477067746"
"556","0.07249214858872183","0.011715212728695898","0.31670655087531135"
"557","0.07238734748784137","0.011657585047144595","0.3167150117048279"
"558","0.07230967118176242","0.01160023858826859","0.31698959072484245"
"559","0.07221958815436359","0.011543172020169648","0.31714716443493357"
"560","0.07210257933975368","0.011486384016793019","0.3170373702414753"
"561","0.07201266279039518","0.011429873257907324","0.3171931504612393"
"562","0.07194756829138424","0.011373638429084372","0.3176009968417507"
"563","0.07188267976507991","0.01131767822167942","0.31800546861076967"
"564","0.07181799777934843","0.011261991332811005","0.31840660017100786"
"565","0.07172714158700777","0.011206576465341112","0.3185406126125307"
"566","0.07161032207607257","0.011151432327854911","0.3184096432162482"
"567","0.07149407688764467","0.011096557634640835","0.3182790966338514"
"568","0.07135207153174741","0.011041951105670631","0.31788565604718216"
"569","0.07121302947425788","0.010987611466579218","0.3175050326969631"
"570","0.07107542063484647","0.010933537448645182","0.31712687811460893"
"571","0.07091230043230985","0.010879727788769836","0.3164886767661254"
"572","0.07075096695724321","0.010826181229458134","0.3158547351712669"
"573","0.07056431967403988","0.01077289651879796","0.314962903826395"
"574","0.0703538468984374","0.010719872410440864","0.31382808823393815"
"575","0.07017088425542536","0.010667107663581437","0.3129636668896978"
"576","0.07001378231119247","0.010614601042937528","0.3123531676027164"
"577","0.0698822271402201","0.010562351318730599","0.31199347316660747"
"578","0.06980210731618405","0.010510357266665288","0.312143491268967"
"579","0.06974704301390881","0.01045861766790988","0.3125394455113061"
"580","0.0697423172471999","0.010407131309076126","0.31344235434007683"
"581","0.06976194561729446","0.010355896982199313","0.3145905479051255"
"582","0.06978174318094423","0.010304913484718752","0.3157356626320799"
"583","0.06982789151670478","0.010254179619457467","0.317139538288169"
"584","0.06987410237597935","0.010203694194602429","0.3185393162467766"
"585","0.06992037161939617","0.01015345602368479","0.3199349788518698"
"586","0.06996750717259938","0.010103463925560146","0.32133462897655635"
"587","0.06998904055334335","0.010053716724388673","0.32247360529467606"
"588","0.06998491959534375","0.010004213249615054","0.32335140951995167"
"589","0.06995517816185962","0.009954952335949157","0.32396840354244877"
"590","0.06990071111670951","0.009905932823346003","0.3243257911861808"
"591","0.0698475440282453","0.009857153556986147","0.32468561277451957"
"592","0.06980024369853952","0.009808613387255928","0.3247879098721065"
"593","0.06975309365538089","0.009760311169727925","0.32488873221295456"
"594","0.06970609499894073","0.009712245765141278","0.3249881065005727"
"595","0.06965924877653397","0.009664416039381838","0.32508605882517444"
"596","0.06965605620076867","0.009616820863462822","0.3253281586227959"
"597","0.06965273894654317","0.00956945911350503","0.3255672948418791"
"598","0.06964930058801098","0.009522329670717856","0.32580351499898175"
"599","0.06964574461024452","0.009475431421379089","0.3260368656323519"
"600","0.06962943719955764","0.009428763256815654","0.3262673923269694"
"601","0.06961299174417451","0.009382324073384367","0.3264951397388195"
"602","0.06959641132403112","0.00933611277245217","0.3267201516184233"
"603","0.06957969893932721","0.009290128260377272","0.3269424708336543"
"604","0.06956285751268426","0.009244369448489078","0.32716213939186284"
"605","0.06957753339016064","0.009198835253069462","0.32737919846133773"
"606","0.06958045270422378","0.009153524595333478","0.32745203580285376"
"607","0.06961542145165403","0.009108436401409592","0.32752384180518146"
"608","0.06968275562209997","0.009063569602320664","0.3275946341863387"
"609","0.0697531852783699","0.009018923133965212","0.3276644302848196"
"610","0.06986990532945302","0.008974495937097478","0.3277332470696525"
"611","0.07002055016262404","0.008930286957309155","0.32780110115013633"
"612","0.07017258914734384","0.008886295145009685","0.32786800878527017"
"613","0.07032600419646098","0.008842519455407266","0.32793398589288514"
"614","0.07048077709732249","0.008798958848490194","0.32799904805849067"
"615","0.0706368895180644","0.00875561228900774","0.3280632105438446"
"616","0.07079432301386569","0.008712478746450973","0.3281264882952586"
"617","0.07095305903316354","0.008669557195034129","0.32818889595164663"
"618","0.0711130789238276","0.008626846613675979","0.32825044785232776"
"619","0.07129944910533653","0.00858434598598027","0.32831115804459"
"620","0.07148666325186111","0.008542054300217886","0.32837104029102504"
"621","0.07165612749962083","0.00849997054930734","0.328291424364365"
"622","0.07182618240820417","0.008458093730796385","0.32821239445735845"
"623","0.07202822385867017","0.008416422846843796","0.32813394412869085"
"624","0.07226758397427971","0.008374956904199945","0.328056067044616"
"625","0.07250783693667757","0.008333694914188776","0.3279787569765568"
"626","0.0727489456573161","0.008292635892689061","0.3279020077987707"
"627","0.07299087332938772","0.008251778860116092","0.3278258134860772"
"628","0.07322646562316083","0.008211122841403271","0.32775016811164664"
"629","0.07346503494277766","0.008170666865983625","0.327675065844848"
"630","0.07369677675158848","0.00813040996777111","0.3276005009491536"
"631","0.07394906895554226","0.008090351185143231","0.32766237111682484"
"632","0.07422469508186805","0.008050489560921536","0.3277234505235188"
"633","0.07449705328305171","0.008010824142354605","0.3277837514046148"
"634","0.07476896629636429","0.00797135398109914","0.3278432857618799"
"635","0.07502948286921267","0.007932078133202052","0.3279020653689569"
"636","0.07528107899158894","0.007892995659082415","0.32796010177669616"
"637","0.07552323929641042","0.007854105623513522","0.32801740631833887"
"638","0.0757645836371097","0.007815407095604585","0.328073990114555"
"639","0.07600426868092171","0.007776899148783153","0.32812986407834055"
"640","0.07625293900628989","0.007738580860777195","0.3282852408184011"
"641","0.07649113853926885","0.007700451313596868","0.32843923414360204"
"642","0.07667384207986574","0.0076625095935172124","0.3283598002847196"
"643","0.07685870596414913","0.007624754791060215","0.3282809297284613"
"644","0.07703286348437792","0.007587186000976968","0.3282026167975369"
"645","0.07717390605997251","0.007549802322230378","0.3281248558994517"
"646","0.07731355362869913","0.007512602857976964","0.32804764152480653"
"647","0.07745182410846657","0.007475586715550061","0.3279709682456384"
"648","0.07758873512317407","0.00743875300644191","0.32789483071380177"
"649","0.07772430400868927","0.00740210084628585","0.32781922365938965"
"650","0.07784450446184427","0.0073656293548399485","0.3276451296169787"
"651","0.07796273018805802","0.007329337655968327","0.3274722926188849"
"652","0.07810268767025477","0.007293224877625075","0.3275292443253304"
"653","0.07824134694857814","0.00725729015183623","0.3275855277133263"
"654","0.0783744319400716","0.007221532614682829","0.32764115232749996"
"655","0.07854117632870307","0.007185951406283701","0.3276961275450034"
"656","0.07870637521154875","0.007150545670778516","0.3277504625791119"
"657","0.0788656266610834","0.007115314556310513","0.32780416648273114"
"658","0.07901884792982075","0.007080257215009727","0.32785724815181355"
"659","0.07916596154048858","0.0070453728029755925","0.3279097163286872"
"660","0.0793114369387053","0.007010660480260869","0.3279615796053"
"661","0.07945038901861884","0.006976119410853919","0.32801284642638223"
"662","0.07959843946738768","0.006941748762662287","0.3280635250925282"
"663","0.07973472509902521","0.006907547707496421","0.32801305298848465"
"664","0.07987413067805088","0.006873515421051914","0.3279626450508804"
"665","0.08001201499930849","0.006839651082893669","0.32791230335267957"
"666","0.08014356028643782","0.006805953876439445","0.32786202992197705"
"667","0.08027355303153229","0.006772422988942576","0.3278118267428067"
"668","0.08037741188152152","0.006739057611476081","0.32776169575593384"
"669","0.08045560744177772","0.00670585693891607","0.3277116388596322"
"670","0.0805329876187956","0.006672820169925053","0.3276616579104461"
"671","0.08060870654135009","0.006639946506936405","0.32761175472393717"
"672","0.08064264306398886","0.006607235156137245","0.3275619310754173"
"673","0.08068607734603128","0.006574685327452477","0.32761256242638054"
"674","0.08075225402306868","0.006542296234529119","0.3277837692023632"
"675","0.08081776288853328","0.00651006709471929","0.32795341508500725"
"676","0.08088775803402368","0.006477997129064987","0.32812151810766665"
"677","0.08095712653372547","0.006446085562281537","0.3282880960426129"
"678","0.08104766744649065","0.006414331622741704","0.32867108876994583"
"679","0.08116123633654786","0.006382734542460096","0.3290512956676128"
"680","0.08125011777592175","0.0063512935570769775","0.3294287417951183"
"681","0.08134436397372907","0.006320007905842636","0.3298034519305298"
"682","0.08146678813656419","0.006288876831601687","0.3301754505743253"
"683","0.08153751736261691","0.006257899580777123","0.33032544986143453"
"684","0.08157863341149535","0.006227075403354836","0.33035442107449414"
"685","0.08160714288775353","0.0061964035528681615","0.33026195406431424"
"686","0.08158466124940376","0.006165883286382226","0.32995116776982925"
"687","0.08154566378212999","0.006135513864478091","0.32942345396671074"
"688","0.08149679026099631","0.006105294551238339","0.32868234882307384"
"689","0.08145346397988312","0.006075224614230424","0.3279462423186203"
"690","0.08141026702925568","0.006045303324492104","0.3272150955821225"
"691","0.08133865671566214","0.00601552995651631","0.32648887008450544"
"692","0.08126737082314603","0.005985903788235401","0.3257675276356573"
"693","0.08124669563075781","0.005956424101006257","0.32526899027024037"
"694","0.0812029857117891","0.005927090179595426","0.3247738587348614"
"695","0.08114311639908897","0.005897901312163425","0.3244034879160361"
"696","0.08111194901731045","0.005868856790250262","0.3240357380415514"
"697","0.08106869367311795","0.005839955908760475","0.3238876376580792"
"698","0.08103696341013478","0.005811197965948011","0.32374053296408317"
"699","0.08097698166672743","0.00578258226340139","0.32359441503107217"
"700","0.08091186400099072","0.0057541081060290674","0.32344927504470905"
"701","0.0808699478331894","0.005725774802044728","0.3233051043028428"
"702","0.08080115702864292","0.005697581662952265","0.3229461319275048"
"703","0.08073269755049707","0.005669528003531442","0.3225896640476438"
"704","0.08068726482364694","0.005641613141823504","0.32223567837874045"
"705","0.08064193453215336","0.005613836399115951","0.3218841528988954"
"706","0.08059015263707575","0.005586197099928911","0.3217499453828258"
"707","0.0805665613233795","0.005558694572000177","0.32161661853566564"
"708","0.08054292276906398","0.005531328146270931","0.3214841647567291"
"709","0.0805471185900877","0.005504097156871426","0.3213525765385608"
"710","0.08055654037009483","0.005477000941106978","0.3212218464653853"
"711","0.08055929851744328","0.005450038839443517","0.3209728722354226"
"712","0.08056101951353382","0.0054232101954932044","0.32093908718178804"
"713","0.08051357386158293","0.005396514356000899","0.3206921813979941"
"714","0.08047189935583887","0.005369950670829763","0.32044691824286786"
"715","0.0804304244917791","0.0053435184929469855","0.32020328414914495"
"716","0.08041737718816341","0.005317217178410678","0.31996126569536987"
"717","0.08038228556743413","0.005291046086355101","0.31972084960388664"
"718","0.08033549761984207","0.005265004578977062","0.319363379993398"
"719","0.08028894112707238","0.005239092021522555","0.3190081297762478"
"720","0.08026459636226241","0.005213307782272549","0.31865508296074946"
"721","0.08022489566007945","0.005187651232529382","0.31821074811911565"
"722","0.08018602601257793","0.005162121746603481","0.3175572548020843"
"723","0.08019023764473647","0.0051367187017991025","0.31711988646223105"
"724","0.08016679304269822","0.005111441478401618","0.31668536066225533"
"725","0.08016497472102158","0.005086289459663278","0.31625365552147255"
"726","0.08015663888026651","0.005061262031790227","0.31582474936421967"
"727","0.08016951873613556","0.005036358583928983","0.3153986207175394"
"728","0.08018755775937045","0.005011578508153578","0.31497524830889484"
"729","0.08019880815681457","0.004986921199451166","0.3145546110639154"
"730","0.08018832098614216","0.004962386055710101","0.31413668810417067"
"731","0.0801930400581428","0.004937972477705826","0.3138136219119728"
"732","0.08019743985554428","0.004913679869088345","0.31370326620943273"
"733","0.08020164450428471","0.004889507636368519","0.31359359002698267"
"734","0.08021139437962779","0.004865455188905832","0.3132741029743816"
"735","0.08022668094701782","0.00484152193889497","0.3129565622365763"
"736","0.08024169131087816","0.004817707301352871","0.31264095417966453"
"737","0.08022375084226617","0.004794010694105964","0.3122085796401028"
"738","0.08019103546378566","0.00477043153777738","0.3118973784246877"
"739","0.08013819128818343","0.004746969255774248","0.3115880670988907"
"740","0.08006462345735971","0.004723623274274801","0.31107066575220005"
"741","0.0800161046789594","0.004700393022215841","0.3106751943049584"
"742","0.07997671022956522","0.004677277931280015","0.31016341955939647"
"743","0.07991682156502797","0.004654277435883578","0.30965469370175414"
"744","0.07983975417900878","0.004631390973163339","0.30923962175098013"
"745","0.07975720079429142","0.004608617982964831","0.30882683503979524"
"746","0.07965438325828053","0.004585957907829179","0.30841632044305745"
"747","0.07958471417169061","0.0045634101929814515","0.30812731667936005"
"748","0.07951541516752292","0.004540974286317954","0.30784005681233106"
"749","0.07943455776914596","0.004518649638393987","0.3074352649474568"
"750","0.07937504479744466","0.004496435702411824","0.30724197813014753"
"751","0.07930251521128438","0.004474331934208136","0.30704975208124863"
"752","0.07922166017204543","0.004452337792242408","0.3069779385753137"
"753","0.07914124357136136","0.004430452737584535","0.306906556622468"
"754","0.07907318035335895","0.004408676233902784","0.3069547779583915"
"755","0.07902205973897129","0.004387007747452077","0.30711000542420464"
"756","0.07897996435928165","0.004365446747061742","0.3071453208569265"
"757","0.07893808424153512","0.004343992704124124","0.3071804170616091"
"758","0.07891706606590582","0.004322645092582256","0.30721529561384575"
"759","0.0789187132399492","0.004301403388918259","0.3074757893819516"
"760","0.07892005852074084","0.004280267072141586","0.30752631891218024"
"761","0.07888359354091738","0.004259235623777743","0.30745797315122636"
"762","0.07888780353288978","0.004238308527855939","0.30749688017727184"
"763","0.07893098281243391","0.004217485270898002","0.30753542041855275"
"764","0.07896206579440215","0.004196765341906849","0.30745528296468067"
"765","0.0789440842368035","0.0041761482323546964","0.307150072888275"
"766","0.07891758798498069","0.004155633436171977","0.3069647106489957"
"767","0.07888148124882459","0.00413522044973574","0.3068870345452461"
"768","0.0788250969067068","0.004114908771858107","0.30680961285417646"
"769","0.0787374146968545","0.004094697903775641","0.30641685471477836"
"770","0.0786611736298326","0.004074587349137233","0.3063414566079208"
"771","0.07858523321322228","0.004054576613993509","0.3062663055872334"
"772","0.07846871845301284","0.004034665206785575","0.3060847300741312"
"773","0.07831318742888782","0.004014852638333589","0.30590399485491215"
"774","0.07817023030959717","0.003995138421826195","0.305842919863993"
"775","0.07803977428711154","0.003975522072809047","0.3059007973695033"
"776","0.07788898054782825","0.003956003109174059","0.30574925960012234"
"777","0.07772823378980093","0.0039365810511484975","0.3054921739160743"
"778","0.07756823295956101","0.003917255421284052","0.30523655017605505"
"779","0.07742983998254416","0.0038980257444461196","0.30519102804022913"
"780","0.07729206309163617","0.003878891547802432","0.3051457102544298"
"781","0.07714588220384809","0.0038598523608133167","0.30501041641567084"
"782","0.07700036183765477","0.0038409077152202573","0.3048758121443048"
"783","0.07685598085517113","0.0038220571450353277","0.30474189382736"
"784","0.0766914507966148","0.003803300186530993","0.30440068312270635"
"785","0.07652769657973986","0.0037846363782288294","0.30406144878936797"
"786","0.07636471498389555","0.00376606526088992","0.30372417821595027"
"787","0.07620250279624445","0.0037475863775035243","0.30338885888157413"
"788","0.07602384011985244","0.00372919927327728","0.3029377786926001"
"789","0.07583429769259471","0.003710903495626221","0.30237145805691945"
"790","0.07562348980646298","0.003692698594163037","0.3015860664764238"
"791","0.07542266516243672","0.0036745841206876893","0.30089411750827816"
"792","0.07521095013436471","0.003656559629176473","0.3000869014024332"
"793","0.07498830862387595","0.003638624675772849","0.29916408364944286"
"794","0.07477548460989518","0.0036207788187764623","0.2983331304743686"
"795","0.07455153689465738","0.0036030216186332853","0.29738465629568234"
"796","0.07433722984664791","0.003585352637925742","0.2965263311534657"
"797","0.074111558596157","0.0035677714413625385","0.29554813266376634"
"798","0.07389178061301017","0.003550277595768487","0.29457051564780307"
"799","0.07367260991388654","0.0035328706700745514","0.2935935061899856"
"800","0.07345404715347827","0.003515550235308636","0.292617130178135"
"801","0.0732360929669068","0.003498315864584695","0.2916414133023955"
"802","0.07305026251210514","0.0034811671330936106","0.29098152647803976"
"803","0.07289423961023922","0.003464103618093012","0.2903216859547859"
"804","0.07274030276968782","0.003447124898898242","0.28997815395430976"
"805","0.07259722622079554","0.003430230556871747","0.2897395134135458"
"806","0.0724650303159791","0.0034134201754137446","0.28960598261667786"
"807","0.07234374204773573","0.00339669333995311","0.28957784620875515"
"808","0.07223339536946058","0.003380049637937221","0.289655458403244"
"809","0.07213403150793128","0.0033634886588225564","0.28983924610625006"
"810","0.07208376078026103","0.0033470099940656455","0.2901297119743267"
"811","0.0720443707807573","0.0033306132371126035","0.29052743742229165"
"812","0.07199438651656288","0.0033142979833911904","0.2908176782489789"
"813","0.07192586198419627","0.0032980638303000457","0.2912159608623807"
"814","0.07186640124660082","0.0032819103772003303","0.29139723101121034"
"815","0.07180724544354464","0.0032658372254058144","0.291578367379863"
"816","0.07171762611001695","0.003249843978174219","0.29175937416714764"
"817","0.07166640413981738","0.0032339302406977793","0.29194025555175274"
"818","0.07161529666428415","0.0032180956200937865","0.29212101569232474"
"819","0.07155328106813327","0.0032023397253956145","0.2921914337278336"
"820","0.07145312476070302","0.003186662167544252","0.29226158772584165"
"821","0.07135321786611894","0.0031710625593782673","0.29233147967675066"
"822","0.07124237639744083","0.0031555405156258173","0.2922892791350384"
"823","0.07117001110593588","0.0031400956528947034","0.2922465472068371"
"824","0.07113603616465283","0.0031247275896642067","0.29220328378260335"
"825","0.07114045662395005","0.0031094359462758903","0.29215948874041"
"826","0.07121463905483935","0.0030942203449248807","0.29211516194602044"
"827","0.07128883186570092","0.003079080409650889","0.2920703032529625"
"828","0.07140185788514085","0.003064015766329711","0.29202491250260254"
"829","0.07156533526347922","0.0030490260426642196","0.29209248977126995"
"830","0.07176827945098672","0.0030341108681760888","0.29215965982841047"
"831","0.07201112618952664","0.003019269874196616","0.2922264253878441"
"832","0.07229439098579403","0.003004502693858291","0.29229278914351736"
"833","0.07257862046413277","0.002989808962086863","0.29235875376965503"
"834","0.0728637856382507","0.0029751883155918505","0.29242432192091106"
"835","0.07317967871046344","0.0029606403928584516","0.2924894962325188"
"836","0.07349633659090553","0.0029461648341395598","0.29255427932044015"
"837","0.07378534899799508","0.0029317612814462267","0.29261867378151335"
"838","0.07406335649045695","0.0029174293785405496","0.2925658399050045"
"839","0.07434200656753283","0.002903168770926486","0.2925124800200936"
"840","0.0746212764854487","0.0028889791058419405","0.2924585937552881"
"841","0.07490114353220145","0.002874860032250059","0.29240418072835506"
"842","0.07518158503328598","0.002860811200831932","0.2923492405463887"
"843","0.07546225472123307","0.002846832263977212","0.2922937728058766"
"844","0.07574345853423611","0.0028329228757767904","0.2922377770927669"
"845","0.07597423675592069","0.0028190826920144185","0.29218125298253506"
"846","0.07618427395114105","0.0028053113701584395","0.2921242000402495"
"847","0.07640209099717285","0.0027916085693541655","0.2920666178206388"
"848","0.07661002915556306","0.002777973950415579","0.2921288836492969"
"849","0.07683779385853906","0.0027644071758172913","0.2923163472675173"
"850","0.07707301246005058","0.002750907909686862","0.2925037994278131"
"851","0.07734485470861965","0.0027374758177967297","0.29269124381150663"
"852","0.07765320138319329","0.002724110567556504","0.29287868408138745"
"853","0.07799853682691464","0.0027108118280047356","0.2930661238817586"
"854","0.0783513615060922","0.002697579269801574","0.2932535668384818"
"855","0.07876372942886756","0.0026844125652208976","0.2934410165590208"
"856","0.07923639608501677","0.0026713113881424223","0.29362847663248565"
"857","0.07974104163296258","0.0026582754140441955","0.29381595062967375"
"858","0.08027785724208178","0.002645304319994811","0.2940034421031127"
"859","0.08080568045408794","0.0026323977846456166","0.2940610482014932"
"860","0.08133488185854532","0.0026195554882239326","0.29411831207379047"
"861","0.08183471464122824","0.0026067771125243347","0.2941752359689107"
"862","0.08229333618650833","0.002594062340901976","0.29410543396504124"
"863","0.08268924160831947","0.002581410858265005","0.29403511239242347"
"864","0.08304279312437192","0.002568822351066576","0.2938371548194331"
"865","0.08333513780688302","0.00255629650729814","0.2936385825482844"
"866","0.0835935670663745","0.0025438330164816924","0.29343939350545317"
"867","0.08377967370164026","0.002531431569662525","0.2931114888360418"
"868","0.08393526351835562","0.0025190918594015835","0.29278296525842745"
"869","0.08408826991292834","0.0025068135797687028","0.29245382104585804"
"870","0.08421021191758035","0.0024945964263351984","0.29212405450108403"
"871","0.0843009779766698","0.0024824400961665776","0.2917936639564231"
"872","0.08436975970979457","0.002470344287814968","0.2915922248217827"
"873","0.0844410550353891","0.002458308701313093","0.2913901518626846"
"874","0.08452454629000498","0.0024463330381656575","0.29131776598606207"
"875","0.08464082369657182","0.0024344170013435532","0.2912448384093188"
"876","0.08472821756398752","0.0024225602952761224","0.291171368403039"
"877","0.08485120174496424","0.0024107626258443164","0.29122893797041205"
"878","0.0849733314824585","0.0023990237003737084","0.29128616904192883"
"879","0.08506292840164831","0.0023873432276275038","0.29134306381392966"
"880","0.08515185320669894","0.0023757209177997893","0.29139962446695006"
"881","0.08524012045141166","0.0023641564825083927","0.2914558531658443"
"882","0.08532906808740534","0.0023526496347879853","0.29151175205990626"
"883","0.08541735530857146","0.0023412000890836926","0.2915673232829909"
"884","0.08553445412039169","0.002329807561244049","0.2916225689536337"
"885","0.08562263344792963","0.0023184717685136892","0.2916774911751696"
"886","0.08570980264241719","0.0023071924295276964","0.2917320920358513"
"887","0.08579984123904137","0.002295969264304018","0.2917863736089665"
"888","0.08588891241351145","0.002284801994237154","0.2918403379529533"
"889","0.08595267188073087","0.0022736903420915813","0.291893987111516"
"890","0.08601571079781206","0.002262634031994909","0.2919473231137397"
"891","0.08607803791090805","0.0022516327894315418","0.2920003479742038"
"892","0.08613966186055438","0.0022406863412356894","0.2920530636930938"
"893","0.08620059118374988","0.0022297944155856534","0.2921054722563143"
"894","0.08622998692256498","0.0022189567419964363","0.2921575756355986"
"895","0.08625125691035693","0.002208173051314007","0.29220937578861955"
