"Step","setup: Dylam - lambdas/Chicken","setup: Dylam - lambdas/Chicken__MIN","setup: Dylam - lambdas/Chicken__MAX"
"453","0.8717447601226136","0.660152475346236","0.9454397148133453"
"454","0.8718241268163375","0.6578302961899913","0.9457100190005842"
"455","0.8719020621816906","0.655508861311382","0.9459789931131357"
"456","0.871953953797661","0.6529419767910152","0.9462466435533298"
"457","0.8719773303205495","0.6503704883430886","0.9465129766944512"
"458","0.8719747908124755","0.6475536111671494","0.9467779988808487"
"459","0.8720057378723765","0.6447471422540965","0.9467571612011473"
"460","0.8721263291885629","0.6419508955638545","0.9467364078522638"
"461","0.8722710617931133","0.6394155035608521","0.9467157386186263"
"462","0.8724157395620425","0.636898915955343","0.9466951532835658"
"463","0.8725345431806335","0.6344060264343717","0.9466746516293432"
"464","0.8726537351667993","0.6319351566252047","0.9466542334371802"
"465","0.8727981598924337","0.6297346643054273","0.946633898487286"
"466","0.8729428898582006","0.6275551888935486","0.9466136465588854"
"467","0.8731135331195621","0.6253860053102952","0.9465934774302466"
"468","0.873284078425886","0.6232347327326949","0.9465733908787082"
"469","0.8734482772861278","0.6211142810135127","0.9468379981413281"
"470","0.873575172456486","0.6189995123678681","0.9471013038772597"
"471","0.8736425254026697","0.616667567900916","0.9473633143486857"
"472","0.8736722863365983","0.6143385579394215","0.9476240357893727"
"473","0.8736878404444764","0.6122597664813615","0.9478834744047778"
"474","0.8736665332012752","0.6101954477713092","0.9481416363721547"
"475","0.8735826942580982","0.6078926795763279","0.9483985278406611"
"476","0.8734611026876358","0.6056040633606878","0.9486541549314655"
"477","0.8733141089534697","0.6033536276245843","0.9489085237378531"
"478","0.8731289341029731","0.6011198711744995","0.9491616403253313"
"479","0.8729781571816957","0.5988758495694673","0.9494135107317385"
"480","0.8728870623792581","0.5968682494741728","0.9496641409673474"
"481","0.8728100549538844","0.5952962820657043","0.9499135370149725"
"482","0.8727592007764162","0.5937337028084833","0.9501617048300754"
"483","0.8727171500428514","0.5917291902185832","0.9504086503408712"
"484","0.8726468485907433","0.5897359809230528","0.950654379448433"
"485","0.8726032386649468","0.5877540356860652","0.9508988980267978"
"486","0.8725829343372581","0.5857481448594255","0.9511422119230721"
"487","0.8725854892556745","0.5837146206945008","0.9513843269575368"
"488","0.8725912563546014","0.5818771762360874","0.9516252489237518"
"489","0.8725184040978032","0.5800832449320237","0.951864983588661"
"490","0.8723401912186823","0.5780673984390166","0.9521035366926969"
"491","0.8721335055743076","0.5756442529540094","0.9523409139498853"
"492","0.8718897344366251","0.5732747645063717","0.9525771210479496"
"493","0.8716288905443967","0.5711493194636934","0.952812163648414"
"494","0.8713840562675441","0.5690370285427857","0.953046047386709"
"495","0.8711059243747352","0.5669850990208859","0.9532787778722736"
"496","0.8708046979477402","0.5649485130579259","0.9535103606886596"
"497","0.8704544983015159","0.5629271467132322","0.9537408013936349"
"498","0.8700860670074085","0.5606877833210163","0.9539701055192872"
"499","0.8697757411504954","0.5584636652373023","0.9541982785721257"
"500","0.8694971453102841","0.5562547021279531","0.9544253260331848"
"501","0.8692447076064717","0.5542807633239945","0.9546512533581265"
"502","0.8689905501078924","0.5522636313405831","0.9548760659773429"
"503","0.8686860035344228","0.5502571565425161","0.9550997692960579"
"504","0.868410465224979","0.5482613151837549","0.9553223686944298"
"505","0.868148175063762","0.5462760827592602","0.9555438695276524"
"506","0.8678848603758562","0.5443618796992993","0.955764277126057"
"507","0.8676814618886521","0.5426773825359432","0.9559835967952135"
"508","0.8675257525603225","0.5414579688000769","0.9562018338160311"
"509","0.8672864880487108","0.5402461194659482","0.9564189934448599"
"510","0.8671038316295594","0.5394961709678373","0.9566350809135914"
"511","0.8669013026410539","0.5385353047297822","0.9568501014297581"
"512","0.8667202662837499","0.537859755251124","0.9570640601766346"
"513","0.866594880837112","0.5371890533414619","0.9572769623133371"
"514","0.8664744366062449","0.5368009667266106","0.9574888129749234"
"515","0.8663414038449831","0.5363515167858912","0.9576996172724916"
"516","0.8661829795129256","0.5359047417849121","0.9579093802932804"
"517","0.8660432084188926","0.5356986710809822","0.9581181071007672"
"518","0.8658670760149427","0.5351080762337154","0.9583258027347674"
"519","0.865772138323759","0.5344579425243159","0.9585324722115325"
"520","0.8656577813390942","0.5334285162259923","0.9587381205238488"
"521","0.8655695019412748","0.5323422828842347","0.9589427526411345"
"522","0.865522553479275","0.5312637445287633","0.9591463735095389"
"523","0.8655000828041624","0.5304018102314536","0.9593489880520385"
"524","0.8655250362231921","0.5295453828643744","0.9595506011685346"
"525","0.86558319563949","0.5289689305564952","0.9597512177359508"
"526","0.8656670256461172","0.528395909883452","0.9596428176057407"
"527","0.8657113954566519","0.527381259761981","0.9595347131846348"
"528","0.8657783483261607","0.5263060917043918","0.9594269051181963"
"529","0.8658513273090895","0.5252371434540698","0.9593193940323231"
"530","0.8659509589843442","0.5243798696139554","0.9592121805334464"
"531","0.8660745605198048","0.5235950543500829","0.9591052652087229"
"532","0.8661975992881153","0.5228146275833239","0.9589986486262311"
"533","0.8663440394045245","0.5220051341699742","0.958892331335163"
"534","0.8664446991841569","0.5209281491573348","0.9587863138660163"
"535","0.8665143918123285","0.5195845432269001","0.9586805967307857"
"536","0.8666079799038282","0.5181775104417682","0.9588865052012339"
"537","0.8667454983118861","0.5172200034738098","0.959091386584085"
"538","0.8669267906795375","0.5167104053170636","0.9592952459697281"
"539","0.8670624265398548","0.5160343068642259","0.9594980884238528"
"540","0.8671700307518542","0.5150865909513006","0.9596999189875598"
"541","0.8672515582796001","0.5140701537483054","0.9599007426774735"
"542","0.8672849515998229","0.5128541997242073","0.9601005644858517"
"543","0.8673012470429056","0.5114750167800398","0.9602993893806963"
"544","0.8672887056331524","0.5103795953446769","0.9602101106992377"
"545","0.867311777498297","0.509365314566246","0.960121266640228"
"546","0.8673424307197177","0.5084331624218321","0.9600328551596378"
"547","0.8673287218437942","0.5070636715935669","0.9599448742221915"
"548","0.8672987664362115","0.5055379651390097","0.9598573218013414"
"549","0.8673381607306447","0.5044318493043346","0.9597701958792408"
"550","0.8673854550329627","0.5034122285440666","0.9596834944467182"
"551","0.8674605716163294","0.5026782880168605","0.9595972155032495"
"552","0.8675629379548842","0.501950795670695","0.9597175076295213"
"553","0.8676650810347786","0.5012296723465276","0.9599185052823238"
"554","0.8677959486705176","0.5002395877286099","0.9601184976154472"
"555","0.8679265339654141","0.4992578989560951","0.9603174896389735"
"556","0.8680568327280594","0.4982845107055438","0.960515486338393"
"557","0.8681948429762276","0.4973993499883789","0.9607124926747176"
"558","0.8683132143159549","0.49632885994067577","0.9609085135845946"
"559","0.8683991530782075","0.4952204282995265","0.9611035539804204"
"560","0.8684764874924416","0.49431379975908224","0.9612976187504528"
"561","0.8685345435261169","0.4932227701539275","0.9614907127589238"
"562","0.8685564435513238","0.4920593960778463","0.9616828408461511"
"563","0.8685785368181618","0.49090493114692707","0.96187400782865"
"564","0.8686008184053341","0.4897592902977232","0.9620642184992445"
"565","0.8686422068025396","0.4888116227721315","0.9622534776271778"
"566","0.8687024483519737","0.4880593565311744","0.9624417899582228"
"567","0.8687624726782458","0.4873117525529443","0.9626291602147922"
"568","0.868841070358437","0.48675668153197055","0.9628155930960468"
"569","0.8689364656970058","0.48610042921477803","0.9630010932780061"
"570","0.8690593561351662","0.48544860011563346","0.9631856654136561"
"571","0.8692003876661415","0.48498741164082854","0.9633693141330576"
"572","0.8693688498196804","0.48452857882450984","0.9635520440434534"
"573","0.8695550288159868","0.4842573821565453","0.9637338597293768"
"574","0.8697485278850197","0.4840698040942022","0.9639147657527576"
"575","0.8699225415468762","0.48369774022231243","0.9640947666530292"
"576","0.8700874084754219","0.48324452788862854","0.9642738669472339"
"577","0.8702431823762773","0.4827106549827713","0.96445207113013"
"578","0.87037159133045","0.48191335337161983","0.964629383674295"
"579","0.870491058997797","0.48103681093301404","0.9648058090302324"
"580","0.8705556848984684","0.47989770448820895","0.9649813516264751"
"581","0.8705835170372621","0.4786786786631251","0.9651560158696899"
"582","0.870611012710045","0.4774637656343828","0.9653298061447801"
"583","0.8706199203632252","0.47607041254431914","0.96550272681499"
"584","0.8706286004914782","0.4746821872061574","0.9656747822220068"
"585","0.8706370571847739","0.473299093573293","0.9658459766860629"
"586","0.8706359219960517","0.47182741041504256","0.9660163145060385"
"587","0.8706437201314234","0.47045235321771156","0.9661857999595623"
"588","0.8706606031646016","0.469175401327893","0.9663544373031135"
"589","0.8706866887400224","0.4679976949827312","0.9665222307721214"
"590","0.870749684004877","0.46692003557757933","0.9666891845810666"
"591","0.8708319078419329","0.4657635539123914","0.9668553029235799"
"592","0.8708920185447783","0.4647103684729677","0.966705837345298"
"593","0.8709525111322675","0.46366925691892735","0.9667688851662487"
"594","0.8710133693370743","0.4626400156879911","0.9669343092172118"
"595","0.8710745773382138","0.4616224458805786","0.9670989083293945"
"596","0.8710522723412518","0.46037493793791484","0.9672626865955344"
"597","0.8710307425164215","0.459140612927196","0.9674256480883736"
"598","0.8710099709074676","0.45791927130880417","0.9675877968607532"
"599","0.8709899409488523","0.4567107176260878","0.9677491369457059"
"600","0.8709939110638368","0.4555147604002645","0.9679096723565478"
"601","0.8709986423332576","0.454331212028567","0.9680694070869711"
"602","0.8710041195761408","0.45315988868551044","0.9682283451111348"
"603","0.8710103279625121","0.4520006102271746","0.9683864903837567"
"604","0.8710172530042033","0.4508532000983914","0.9685438468402043"
"605","0.8709929654390007","0.44971748524273664","0.968700418396585"
"606","0.8710213122268271","0.4488317260892098","0.968856208949836"
"607","0.871017717685916","0.4479554543560208","0.969011222377815"
"608","0.8709818609661026","0.44708852192390136","0.9691654625393891"
"609","0.8709428307148773","0.446230783822415","0.9693189332745239"
"610","0.8708466284394923","0.44538209814572344","0.9694716384043722"
"611","0.8707165657710462","0.4445423259710512","0.9696235817313626"
"612","0.8705854307546936","0.4437113312797446","0.9697747670392874"
"613","0.8704532319352015","0.44288898088083267","0.9699251980933903"
"614","0.8703199782121077","0.44207514433699296","0.9700748786404535"
"615","0.8701856788272149","0.4412696938928414","0.9702238124088848"
"616","0.8700503433523157","0.44047250440545405","0.9703720031088043"
"617","0.8699139816771506","0.4396834532770474","0.970519454432131"
"618","0.869776603997586","0.4389024203897323","0.970666170052667"
"619","0.8695835030500554","0.43812928804227286","0.9708121536261856"
"620","0.8693898062517752","0.4373639408887765","0.9709574087905141"
"621","0.8692300805582848","0.4368996965014536","0.97110193916562"
"622","0.869069852487695","0.43643973005853337","0.9712457483536956"
"623","0.8688779633223762","0.43598398593986626","0.9713888399392405"
"624","0.8686485438513216","0.43553240950821787","0.9715312174891474"
"625","0.8684183160414575","0.43508494708730916","0.971672884552784"
"626","0.8681873157720424","0.43464154594044496","0.9718138446620773"
"627","0.8679555786865724","0.43420215424971303","0.9719541013315953"
"628","0.8677020732803757","0.43376672109573466","0.9720936580586296"
"629","0.8674765642065599","0.4333351964379513","0.9722325183232776"
"630","0.8672296476432632","0.4329075310954301","0.9723706855885245"
"631","0.8669468257380004","0.43219774689594054","0.9725081633003237"
"632","0.8666115540530042","0.431494796616736","0.9726449548876793"
"633","0.8662493900505565","0.4307985862821508","0.9727810637627247"
"634","0.8658884031066248","0.43010902367877274","0.9729164933208045"
"635","0.8655095138902474","0.4294260183136558","0.9730512469405543"
"636","0.8651412533451766","0.4287494813737214","0.9731853279839795"
"637","0.8647842398923336","0.4280793256863069","0.973318739796535"
"638","0.8644579489294676","0.4274154656808278","0.9734514857072049"
"639","0.8641342473954865","0.426757817351514","0.9735835690285795"
"640","0.8638545124393235","0.4262363975707378","0.9737149930569349"
"641","0.8635867336501073","0.42571968812820926","0.9738457610723105"
"642","0.8633969379858424","0.4253545953804193","0.9739758763385865"
"643","0.8632355541132849","0.42499260019728374","0.9741053421035611"
"644","0.8630860200690236","0.42463366628790755","0.9742341615990279"
"645","0.8629692778989805","0.42427775793852834","0.9743623380408514"
"646","0.8628540851489037","0.42392484000085806","0.9744898746290448"
"647","0.8627404186495674","0.42357487788070924","0.9746167745478447"
"648","0.8626282556361637","0.42322783752689547","0.9747430409657868"
"649","0.8625175737399285","0.42288368542039867","0.9748686770357822"
"650","0.8623703565819332","0.4224147375194286","0.9749936858951906"
"651","0.8621948745152146","0.4219497083132748","0.9751180706658971"
"652","0.8620069437521678","0.42134535457115774","0.9752418344543841"
"653","0.8618210153467029","0.4207464008700744","0.9753649803518066"
"654","0.8616123270976731","0.4201527795680957","0.9754875114340666"
"655","0.8614005444048267","0.4195644241776198","0.9756094307618844"
"656","0.861191003478409","0.4189812693403639","0.975730741380873"
"657","0.8609593478328307","0.41840325080300816","0.9758514463216105"
"658","0.8607060711330856","0.41783030539347016","0.9759715485997117"
"659","0.8604316602974628","0.4172623709977917","0.9760910512159021"
"660","0.8601605105299182","0.4166993865376218","0.9762099571560864"
"661","0.8599004685239551","0.4161412919482735","0.9763282693914234"
"662","0.8596314624046993","0.41558802815734136","0.9764459908783943"
"663","0.8593575907059771","0.4149573387124086","0.9765631245588748"
"664","0.8591103901714752","0.4143314490831826","0.9766796733602056"
"665","0.858866075078988","0.41371031130122005","0.9767956401952618"
"666","0.8586015067724478","0.41309387803640385","0.9769110279625232"
"667","0.8583401161924996","0.41248210258611323","0.9770258395461434"
"668","0.858133054399586","0.41187493886461835","0.9771400778160199"
"669","0.8579793695687803","0.41127234139269014","0.9772537456278616"
"670","0.8578273652490122","0.4106742652874236","0.977366845823259"
"671","0.8576487906402355","0.41008066625226736","0.9774793812297503"
"672","0.8575141058043559","0.4094915005672545","0.9775913546608918"
"673","0.8573893824666105","0.40899081492289274","0.9777027689163237"
"674","0.8572019283847931","0.4082756801908939","0.977813626781838"
"675","0.8570161605048238","0.40756624818195253","0.9779239310294463"
"676","0.8568542743136789","0.40686245873321053","0.9780336844174449"
"677","0.856693790151407","0.40616425252319804","0.9781428896904827"
"678","0.8565249348339181","0.4053739897785886","0.978251549579627"
"679","0.8563079528400939","0.40458947069182116","0.9783596668024289"
"680","0.8561422530666789","0.4038106436397814","0.9784672440629889"
"681","0.8560280385394423","0.40303745757874243","0.9785742840520226"
"682","0.8558874417208049","0.4022698620364481","0.9786807894469252"
"683","0.8557885151265626","0.4016393401957427","0.9787867629118362"
"684","0.8557336454039062","0.4012302620931376","0.978892207097704"
"685","0.8557046057800575","0.40107390722969866","0.9789971246423497"
"686","0.8557164328521804","0.4010495291943942","0.9791015181705307"
"687","0.8557631002053088","0.4011560808182241","0.9792053902940051"
"688","0.8558221235021944","0.4013596208771522","0.9793087436115933"
"689","0.8559025932890968","0.40156146788044994","0.9794115807092425"
"690","0.8559829298509879","0.40176163790860786","0.9795139041600883"
"691","0.8560900821936188","0.4019601468740638","0.9796157165245173"
"692","0.8561969156710802","0.4021570105230483","0.9797170203502291"
"693","0.8562635376873766","0.4022223136508288","0.9798178181722983"
"694","0.8563781615571452","0.402286986454508","0.9799181125132354"
"695","0.8564944011219626","0.4021022331055758","0.9800179058830485"
"696","0.8565834017413769","0.4019186219394254","0.9801172007793043"
"697","0.8566650891852756","0.40160721597394816","0.9802159996871881"
"698","0.8566955780957857","0.4012981251180573","0.9803143050795642"
"699","0.8567529112103731","0.40099132638418","0.9804121194170369"
"700","0.8567890818661883","0.40068679709597965","0.9805094451480091"
"701","0.8567775736381915","0.4003845148829129","0.9806062847087426"
"702","0.8567582822150619","0.4002119965006219","0.9807026405234167"
"703","0.8567394442347906","0.40004052117102","0.9807985150041879"
"704","0.8566737683500808","0.3998700809934778","0.980893910551248"
"705","0.8566090323101507","0.399700668151507","0.9809888295528826"
"706","0.8565587985900984","0.3994057373318626","0.9810832743855293"
"707","0.856483133285925","0.3991129574982924","0.9811772474138357"
"708","0.8564084809071169","0.39882230789833145","0.9812707509907171"
"709","0.8563088807010887","0.39853376805151264","0.9813637874574133"
"710","0.8562311061133558","0.39824731774475697","0.9814563591435458"
"711","0.8561991059270808","0.3982055181372082","0.981548468367175"
"712","0.8562013637607626","0.3980387905572531","0.981640117434857"
"713","0.8562420847076107","0.3979982416741388","0.9817313086416984"
"714","0.856303107525753","0.3979579171304333","0.9818220442714141"
"715","0.8563639145907411","0.3979178154530357","0.9819123265963818"
"716","0.8563672703736707","0.39787793518230796","0.9820021578776978"
"717","0.8564165694615369","0.39783827487189505","0.9820915403652328"
"718","0.8564897514053748","0.39804002006918304","0.9821804762976861"
"719","0.8565625540053885","0.3982405375356362","0.9822689679026405"
"720","0.8565892737619152","0.39843983589278137","0.9823570173966171"
"721","0.856555797343242","0.39852085672583415","0.982444626985129"
"722","0.8564895584863338","0.39872510341516354","0.9825317988627356"
"723","0.8563662886741973","0.39880403800762965","0.9826185352130962"
"724","0.8562695415174648","0.3988823221980829","0.9827048382090231"
"725","0.8561287177590898","0.39895996223360264","0.9827907100125356"
"726","0.8560015013832271","0.3990369642926192","0.982876152774912"
"727","0.8558311784724445","0.39911333448576375","0.982961168636743"
"728","0.855682596748991","0.3991890788567054","0.9830457597279836"
"729","0.8554879091522778","0.399264203382977","0.9831299281680056"
"730","0.8553394734306753","0.3993387139767901","0.9832136760656492"
"731","0.855252108566232","0.39952995347585923","0.9832970055192755"
"732","0.8551973908394629","0.3995973503308859","0.9833799186168166"
"733","0.8551433812492814","0.39966435766881825","0.9834624174358289"
"734","0.8550780182288911","0.39985353548917607","0.9835445040435413"
"735","0.8550327003067846","0.40004158753744334","0.9836261804969083"
"736","0.8549880238823612","0.4002285214553121","0.9837074488426593"
"737","0.855011160234987","0.40065419359141985","0.9837883111173492"
"738","0.8550345035356092","0.4008376860279712","0.9838687693474083"
"739","0.8551293525296263","0.401020089219089","0.9839488255491919"
"740","0.8552359782277366","0.40132372297437235","0.9840284817290306"
"741","0.855300968501272","0.40138566889081806","0.9841077398832783"
"742","0.8553466006993192","0.40168688636101996","0.9841866019983624"
"743","0.8554350228906273","0.40198633562103975","0.9842650700508322"
"744","0.8555588112379476","0.40240195480761176","0.9843431460074075"
"745","0.8556630409381644","0.402815441939347","0.9844208318250269"
"746","0.8558096898375744","0.4032268077554528","0.9844981294508961"
"747","0.8558886019943582","0.40339567828753525","0.9845750408225357"
"748","0.855967106546319","0.40356355168547753","0.9846515678678289"
"749","0.8560692375601038","0.40397075344580635","0.9847277125050689"
"750","0.856158642590555","0.4042537440236896","0.984803476643006"
"751","0.8562363331086145","0.40453522768102057","0.9848788621808954"
"752","0.8563324307914977","0.4045747515009785","0.9849538710085426"
"753","0.8564280261461203","0.40461405849976734","0.9850285050063511"
"754","0.8564991157376992","0.4044130884930019","0.9851027660453684"
"755","0.856567996868088","0.40400515530949477","0.9851766559873317"
"756","0.8566176719007865","0.4038392904505267","0.9852501766847147"
"757","0.8566671121155556","0.4036743857879426","0.9853233299807717"
"758","0.8566735278405","0.40351043503223333","0.9853961177095849"
"759","0.8566352822165026","0.4029003382555201","0.9854685416961085"
"760","0.8565668088141635","0.40241506943349775","0.985540603756214"
"761","0.8565749924496628","0.40217099101446246","0.9856123056967349"
"762","0.8565317510370993","0.40171998933707215","0.9856836493155111"
"763","0.856447861349243","0.4012711874498415","0.9857546364014342"
"764","0.8563883017625751","0.40106270426324375","0.9858252687344905"
"765","0.8563973778249382","0.4013018016013721","0.9858955480858053"
"766","0.8564249332062399","0.40130136713255243","0.9859654762176869"
"767","0.8564738108627573","0.40109240170624655","0.9860350548836702"
"768","0.8565647858816163","0.4008843086526814","0.9861042858285596"
"769","0.8566882607672719","0.4010064663887953","0.9861731707884721"
"770","0.8568207081143633","0.40079851970906166","0.9862417114908806"
"771","0.8569526291049966","0.40059144425788096","0.9863099096546565"
"772","0.8571359320323578","0.400594131970652","0.9863777669901117"
"773","0.8573308891993945","0.4005967674063818","0.9864452851990417"
"774","0.8575011441542782","0.4003605440425873","0.9865124659747667"
"775","0.8576468506557096","0.39988697660037864","0.9865793110021744"
"776","0.8578040436401861","0.39953639150254355","0.9866458219577611"
"777","0.8579814896939533","0.39939643159517746","0.9867120005096731"
"778","0.8581581959312038","0.39925714493180214","0.9867778483177486"
"779","0.8583221825678773","0.3989987105134443","0.9868433670335579"
"780","0.8584855215342342","0.3987418244164479","0.9869085583004455"
"781","0.8586364358821154","0.39836869386711843","0.9869734237535693"
"782","0.8587867801646661","0.3979978410409977","0.987037965019942"
"783","0.8589651116374336","0.3976292496649579","0.9871021837184711"
"784","0.8591546158749654","0.39738171534626243","0.9871660814599995"
"785","0.8593433127732597","0.39713540685685217","0.9872296598473442"
"786","0.8595312047782606","0.39689031844156936","0.9872929204753375"
"787","0.8597182943404927","0.3966464443663293","0.987355864930865"
"788","0.8599084723873723","0.3966394152899454","0.9874184947929063"
"789","0.8601212968557623","0.39686790301956065","0.9874808116325736"
"790","0.8603774848526307","0.39753904166341736","0.9875428170131498"
"791","0.860644289357127","0.398325324113878","0.9876045124901287"
"792","0.8609335826788346","0.3993454366312871","0.9876658996112525"
"793","0.8612454170596282","0.4005998648638807","0.9877269799165506"
"794","0.8615679739470952","0.40197038658328976","0.9877877549383776"
"795","0.861913286047983","0.4035772922202906","0.9878482262014515"
"796","0.8622695076814434","0.405302088398498","0.9879083952228915"
"797","0.8626488090649149","0.4072664407944054","0.9879682635122554"
"798","0.8630472114399994","0.4092295954329423","0.9880278325715773"
"799","0.8634446021471117","0.41119150025967827","0.988087103895405"
"800","0.863840979028125","0.4131521036132003","0.9881460789708361"
"801","0.8642363399648592","0.4151113542272929","0.9882047592775564"
"802","0.864597325866144","0.4167356311031287","0.9882631462878757"
"803","0.864897969818767","0.4183585745010432","0.9883212414667646"
"804","0.8652197592195339","0.4196450368724288","0.9883790462718907"
"805","0.8655198367973369","0.42071972116504136","0.9884365621536545"
"806","0.8657982267303888","0.421582849501111","0.9884937905552266"
"807","0.8660549399774997","0.4222345118591416","0.9885507329125824"
"808","0.8662899737093411","0.4226746603875083","0.9886073906545381"
"809","0.8665033107599855","0.4229031039207897","0.9886637652027861"
"810","0.866654831832632","0.42291950266391864","0.9887198579719305"
"811","0.8667847996462068","0.42272336301049496","0.9887756703695226"
"812","0.8669359073194925","0.4227416051630248","0.9888312037960949"
"813","0.8671251150824864","0.42254620634597845","0.9888864596451967"
"814","0.8672703869995149","0.42248093587996216","0.9889414393034285"
"815","0.867415110213606","0.4224165118488552","0.9889961441504767"
"816","0.8676161981655737","0.42235293062990226","0.9890505755591472"
"817","0.8677766847666515","0.42229018862920076","0.9891047348954003"
"818","0.8679368710561006","0.4222282822814708","0.9891586235183842"
"819","0.8681185478366565","0.4223851049293864","0.9892122427804696"
"820","0.8683401532866706","0.4225428310561334","0.9892655940272818"
"821","0.8685612993184314","0.42270146060943065","0.9893186785977353"
"822","0.8687733570609563","0.4227746852720702","0.9893714978240672"
"823","0.8689447566995536","0.422849020730051","0.9894240530318698"
"824","0.8690756128565393","0.4229244668612631","0.989476345540124"
"825","0.8691659552956237","0.4230010235701645","0.9895283766612315"
"826","0.8691578798088677","0.42307869078762395","0.9895801477010483"
"827","0.8691496528488887","0.42315746847076346","0.9896316599589167"
"828","0.8691005407891659","0.4232373566028016","0.9896829147276973"
"829","0.8689879105468655","0.42309418320962355","0.9897339132938021"
"830","0.8688338589610345","0.42295186552793645","0.9897846569372257"
"831","0.8686380140028831","0.42281039792602365","0.9898351469315778"
"832","0.8683999299296217","0.4226697748126736","0.9898853845441142"
"833","0.8681609440622754","0.4225299906368791","0.9899353710357691"
"834","0.8679210835846727","0.4223910398875366","0.9899851076611857"
"835","0.8676502213292441","0.42225291709314894","0.9900345956687486"
"836","0.8673786565973135","0.42211561682152915","0.9900838363006134"
"837","0.8671324539461039","0.4219791336795071","0.9901328307927388"
"838","0.8669086991215847","0.4220742690434056","0.9901815803749173"
"839","0.8666843613859656","0.42217049972720294","0.9902300862708052"
"840","0.8664594623145995","0.4222678261554981","0.9902783496979535"
"841","0.866234023432175","0.4223662487760705","0.9903263718678382"
"842","0.8660080662077101","0.42246576805973424","0.9903741539858905"
"843","0.8657529032679478","0.4225663845001969","0.9904216972515266"
"844","0.8654974068794153","0.4226680986139151","0.9904690028581782"
"845","0.8652693062821515","0.4227709109399519","0.9905160719933216"
"846","0.8650385187068208","0.4228748220398349","0.9905629058385077"
"847","0.8647790425580227","0.4229798324974138","0.990609505569391"
"848","0.8644944698853786","0.42284811548320206","0.9906558723557596"
"849","0.8641882449664763","0.42280861931525743","0.9907020073615638"
"850","0.8638515944592365","0.42276986187726384","0.9907479117449453"
"851","0.8634256844408006","0.42273184039376854","0.9907935866582661"
"852","0.86291121403977","0.4226945521107446","0.9908390332481373"
"853","0.8623372919145519","0.42265799429540024","0.9908842526554476"
"854","0.8617351200416197","0.4226221642359898","0.9909292460153917"
"855","0.8610454687859438","0.4225870592416261","0.9909740144574986"
"856","0.8602674259088868","0.4225526766420922","0.9910185591056602"
"857","0.8594283520414943","0.42251901378765605","0.9910628810781588"
"858","0.858528199997429","0.4224860680488852","0.991106981487695"
"859","0.8575852628890516","0.422360718415276","0.9911508614414164"
"860","0.8566113420074352","0.42223610533212463","0.9911945220409435"
"861","0.8556681153335081","0.4221122240404214","0.9912379643823992"
"862","0.8547786798382022","0.4222373561292607","0.9912811895564343"
"863","0.8539524045062616","0.4223635823891382","0.9913241986482559"
"864","0.8531483160232204","0.42274062969214377","0.9913669927376544"
"865","0.852404523433845","0.4231189674475078","0.9914095728990298"
"866","0.8516986982402408","0.4234985992583635","0.9914519402014191"
"867","0.8510746056351035","0.42413119727004783","0.9914940957085228"
"868","0.8504801947144989","0.4247651026982132","0.9915360404787317"
"869","0.8498884108291979","0.42540031838896564","0.9915777755651526"
"870","0.8493264833414376","0.4260368471343434","0.9916193020156353"
"871","0.8487942301744583","0.4266746916721551","0.9916606208727987"
"872","0.848307838264698","0.4270592526615699","0.9917017331740567"
"873","0.8478192868070813","0.42744513775406784","0.9917426399516438"
"874","0.8473068267583324","0.4275762729401764","0.9917833422326414"
"875","0.8467626614392184","0.42770854045083667","0.9918238410390033"
"876","0.8462398067876377","0.42784194135459364","0.991864137387581"
"877","0.8456737284451291","0.4277179088687979","0.9919042322901491"
"878","0.8451088576724644","0.42759459850337633","0.991944126753431"
"879","0.8446158429110652","0.42747200564397236","0.9919838217791239"
"880","0.8441243085323343","0.42735012570871644","0.9920233183639231"
"881","0.8436342378165262","0.4272289541479819","0.9920626174995482"
"882","0.8431048642968951","0.42710848644414195","0.9921017201727669"
"883","0.842576516542499","0.4269887181113289","0.9921406273654196"
"884","0.8419899546609066","0.42686964469519423","0.9921793400544446"
"885","0.8414573405551321","0.42675126177267186","0.9922178592119026"
"886","0.8409260007976194","0.4266335649517421","0.992256185805"
"887","0.8403915325105027","0.4265165498711972","0.9922943207961136"
"888","0.8398583200915823","0.42640021220041","0.992332265142815"
"889","0.8393041541128821","0.4262845476391026","0.9923700197978943"
"890","0.8387504969191966","0.4261695519171176","0.9924075857093836"
"891","0.83819736711502","0.4260552207941911","0.992444963820581"
"892","0.8376447837612556","0.42594155005972756","0.9924821550700745"
"893","0.8370927663488329","0.42582853553257505","0.9925191603917646"
"894","0.8366457951513778","0.42571617306080434","0.9925559807148884"
"895","0.8361829984850836","0.4256044585214874","0.9925926169640424"
"896","0.8357211670863617","0.42549338782047935","0.9926290700592063"
"897","0.8352603081119275","0.4253829568922006","0.9926653409157649"
"898","0.8348004290295362","0.42527316169942225","0.9927014304445319"
"899","0.8343216664143392","0.42516399823305095","0.9927373395517726"
"900","0.8339260563054477","0.42505546251191795","0.9927730691392256"
"901","0.8335317405205757","0.4249475505825673","0.9928086201041268"
"902","0.8331387214265383","0.42484025851904733","0.9928439933392311"
"903","0.8327510444273543","0.4247335824227032","0.9928791897328342"
"904","0.8323171222457904","0.4246275184219703","0.9929142101687961"
"905","0.8319175012028074","0.42452206267217063","0.992949055526562"
