_step,lambdas/Banana,seed,method
1418,0.1490605486631206,1764531701,DyLam
1419,0.1490783294134945,1764531701,DyLam
1420,0.1490961728778742,1764531701,DyLam
1421,0.1491140794662425,1764531701,DyLam
1422,0.1491320495898045,1764531701,DyLam
1423,0.1491500836609456,1764531701,DyLam
1424,0.1491681820933041,1764531701,DyLam
1425,0.1491863453017373,1764531701,DyLam
1426,0.1492045737023275,1764531701,DyLam
1427,0.1492228677124438,1764531701,DyLam
1428,0.1492412277506676,1764531701,DyLam
1429,0.1492596542368452,1764531701,DyLam
1430,0.1492781475921017,1764531701,DyLam
1431,0.1492967082388258,1764531701,DyLam
1432,0.1493153366006721,1764531701,DyLam
1433,0.149334033102609,1764531701,DyLam
1434,0.1493527981708659,1764531701,DyLam
1435,0.1493716322329818,1764531701,DyLam
1436,0.1493905357178102,1764531701,DyLam
1437,0.1494095090555251,1764531701,DyLam
1438,0.1494285526775707,1764531701,DyLam
1439,0.1494476670167681,1764531701,DyLam
1440,0.1494668525072562,1764531701,DyLam
1441,0.1494861095844927,1764531701,DyLam
1442,0.1495054386853083,1764531701,DyLam
1443,0.149524840247876,1764531701,DyLam
1444,0.1495443147117081,1764531701,DyLam
1445,0.1495638625177171,1764531701,DyLam
1446,0.1495834841081428,1764531701,DyLam
1447,0.1496031799266617,1764531701,DyLam
1448,0.1496229504182898,1764531701,DyLam
1449,0.1496427960294539,1764531701,DyLam
1450,0.1496627172079661,1764531701,DyLam
1451,0.1496827144030567,1764531701,DyLam
1452,0.149702788065361,1764531701,DyLam
1453,0.1497229386469387,1764531701,DyLam
1454,0.1497431666012883,1764531701,DyLam
1455,0.1497634723832928,1764531701,DyLam
1456,0.149783856449315,1764531701,DyLam
1457,0.1498043192571588,1764531701,DyLam
1458,0.1498248612660701,1764531701,DyLam
1459,0.1498454829367517,1764531701,DyLam
1460,0.1498661847313721,1764531701,DyLam
1461,0.1498869671135803,1764531701,DyLam
1462,0.1499078305484802,1764531701,DyLam
1463,0.1499287755026994,1764531701,DyLam
1464,0.149949802444311,1764531701,DyLam
1465,0.1499709118429222,1764531701,DyLam
1466,0.1499921041696045,1764531701,DyLam
1467,0.1500133798969922,1764531701,DyLam
1468,0.1500347394991907,1764531701,DyLam
1469,0.1500561834518383,1764531701,DyLam
1470,0.150077712232135,1764531701,DyLam
1471,0.1500993263187756,1764531701,DyLam
1472,0.1501210261919947,1764531701,DyLam
1473,0.1501428123336337,1764531701,DyLam
1474,0.15016468522702,1764531701,DyLam
1475,0.1501866453570909,1764531701,DyLam
1476,0.1502086932103288,1764531701,DyLam
1477,0.1502308292747815,1764531701,DyLam
1478,0.1502530540401145,1764531701,DyLam
1479,0.1502753679975372,1764531701,DyLam
1480,0.1502977716398966,1764531701,DyLam
1481,0.1503202654615733,1764531701,DyLam
1482,0.1503428499586395,1764531701,DyLam
1483,0.1503655256287288,1764531701,DyLam
1484,0.1503882929710822,1764531701,DyLam
1485,0.1504111524866026,1764531701,DyLam
1486,0.150434104677795,1764531701,DyLam
1487,0.1504571500488291,1764531701,DyLam
1488,0.1504802891054705,1764531701,DyLam
1489,0.150503522355199,1764531701,DyLam
1490,0.1505268503071002,1764531701,DyLam
1491,0.15055027347195,1764531701,DyLam
1492,0.150573792362162,1764531701,DyLam
1493,0.1505974074918584,1764531701,DyLam
1494,0.1506211193768206,1764531701,DyLam
1495,0.1506449285345405,1764531701,DyLam
1496,0.1506688354841526,1764531701,DyLam
1497,0.1506928407465458,1764531701,DyLam
1498,0.1507169448442984,1764531701,DyLam
1499,0.1507411483016716,1764531701,DyLam
1500,0.1507654516446553,1764531701,DyLam
1501,0.1507898554009876,1764531701,DyLam
1502,0.1508143601001262,1764531701,DyLam
1503,0.1508389662732192,1764531701,DyLam
1504,0.1508636744532229,1764531701,DyLam
1505,0.1508884851747806,1764531701,DyLam
1506,0.1509133989743347,1764531701,DyLam
1507,0.1509384163900573,1764531701,DyLam
1508,0.1509635379618828,1764531701,DyLam
1509,0.150988764231529,1764531701,DyLam
1510,0.1510140957424723,1764531701,DyLam
1511,0.1510395330399979,1764531701,DyLam
1512,0.1510650766711521,1764531701,DyLam
1513,0.1510907271847752,1764531701,DyLam
1514,0.1511164851315262,1764531701,DyLam
1515,0.1511423510638345,1764531701,DyLam
1516,0.1511683255360008,1764531701,DyLam
1517,0.1511944091040293,1764531701,DyLam
1518,0.1512206023258624,1764531701,DyLam
1519,0.1512469057612103,1764531701,DyLam
1520,0.1512733199716094,1764531701,DyLam
1521,0.1512998455204481,1764531701,DyLam
1522,0.1513264829729564,1764531701,DyLam
1523,0.1513532328962046,1764531701,DyLam
1524,0.1513800958591316,1764531701,DyLam
1525,0.1514070724325282,1764531701,DyLam
1526,0.1514341631890245,1764531701,DyLam
1527,0.1514613687031498,1764531701,DyLam
1528,0.1514886895512976,1764531701,DyLam
1529,0.1515161263117351,1764531701,DyLam
1530,0.1515436795646247,1764531701,DyLam
1531,0.1515713498920086,1764531701,DyLam
1532,0.151599137877813,1764531701,DyLam
1533,0.1516270441078945,1764531701,DyLam
1534,0.1516550691700019,1764531701,DyLam
1535,0.1516832136537637,1764531701,DyLam
1536,0.151711478150759,1764531701,DyLam
1537,0.1517398632544768,1764531701,DyLam
1538,0.1517683695603435,1764531701,DyLam
1539,0.1517969976656731,1764531701,DyLam
1540,0.1518257481697523,1764531701,DyLam
1541,0.1518546216738164,1764531701,DyLam
1542,0.1518836187809795,1764531701,DyLam
1543,0.1519127400963592,1764531701,DyLam
1544,0.1519419862270365,1764531701,DyLam
1545,0.1519713577820016,1764531701,DyLam
1546,0.1520008553722535,1764531701,DyLam
1547,0.152030479610698,1764531701,DyLam
1548,0.1520602311122848,1764531701,DyLam
1549,0.1520901104938882,1764531701,DyLam
1550,0.1521201183743989,1764531701,DyLam
1551,0.152150255374638,1764531701,DyLam
1552,0.1521805221174448,1764531701,DyLam
1553,0.1522109192276727,1764531701,DyLam
1554,0.152241447332137,1764531701,DyLam
1555,0.1522721070596894,1764531701,DyLam
1556,0.1523028990411233,1764531701,DyLam
1557,0.1523338239093103,1764531701,DyLam
1558,0.1523648822991088,1764531701,DyLam
1559,0.152396074847395,1764531701,DyLam
1560,0.1524274021930494,1764531701,DyLam
1561,0.15245886497701,1764531701,DyLam
1562,0.1524904638421892,1764531701,DyLam
1563,0.1525221994336083,1764531701,DyLam
1564,0.1525540723982331,1764531701,DyLam
1565,0.1525860833851534,1764531701,DyLam
1566,0.1526182330454601,1764531701,DyLam
1567,0.1526505220322825,1764531701,DyLam
1568,0.1526829510008172,1764531701,DyLam
1569,0.1527155206083165,1764531701,DyLam
1570,0.1527482315140517,1764531701,DyLam
1571,0.1527810843794351,1764531701,DyLam
1572,0.1528140798678467,1764531701,DyLam
1573,0.1528472186448176,1764531701,DyLam
1574,0.1528805013778531,1764531701,DyLam
1575,0.1529139287366308,1764531701,DyLam
1576,0.1529475013928394,1764531701,DyLam
1577,0.152981220020285,1764531701,DyLam
1578,0.1530150852947883,1764531701,DyLam
1579,0.1530490978943119,1764531701,DyLam
1580,0.1530832584989212,1764531701,DyLam
1581,0.153117567790699,1764531701,DyLam
1582,0.153152026453895,1764531701,DyLam
1583,0.1531866351747804,1764531701,DyLam
1584,0.1532213946417954,1764531701,DyLam
1585,0.1532563055454344,1764531701,DyLam
1586,0.1532913685783057,1764531701,DyLam
1587,0.1533265844351125,1764531701,DyLam
1588,0.1533619538126537,1764531701,DyLam
1589,0.1533974774098694,1764531701,DyLam
1590,0.1534331559277956,1764531701,DyLam
1591,0.1534689900695472,1764531701,DyLam
1592,0.1535049805404026,1764531701,DyLam
1593,0.1535411280477073,1764531701,DyLam
1594,0.1535774333009973,1764531701,DyLam
1595,0.1536138970118308,1764531701,DyLam
1596,0.15365051989391,1764531701,DyLam
1597,0.1536873026631343,1764531701,DyLam
1598,0.1537242460374487,1764531701,DyLam
1599,0.1537613507369434,1764531701,DyLam
1600,0.153798617483853,1764531701,DyLam
1601,0.153836047002483,1764531701,DyLam
1602,0.1538736400193399,1764531701,DyLam
1603,0.153911397262988,1764531701,DyLam
1604,0.1539493194641769,1764531701,DyLam
1605,0.1539874073557555,1764531701,DyLam
1606,0.1540256616726865,1764531701,DyLam
1607,0.1540640831521267,1764531701,DyLam
1608,0.1541026725332961,1764531701,DyLam
1609,0.1541414305575876,1764531701,DyLam
1610,0.1541803579685093,1764531701,DyLam
1611,0.1542194555116898,1764531701,DyLam
1612,0.1542587239349584,1764531701,DyLam
1613,0.1542981639881352,1764531701,DyLam
1614,0.1543377764233353,1764531701,DyLam
1615,0.1543775619947202,1764531701,DyLam
1616,0.1544175214585756,1764531701,DyLam
1617,0.1544576555733365,1764531701,DyLam
1618,0.1544979650995881,1764531701,DyLam
1619,0.1545384508000093,1764531701,DyLam
1620,0.1545791134394159,1764531701,DyLam
1621,0.1546199537847741,1764531701,DyLam
1622,0.154660972605193,1764531701,DyLam
1623,0.1547021706718771,1764531701,DyLam
1624,0.154743548758141,1764531701,DyLam
1625,0.1547851076394671,1764531701,DyLam
1626,0.1548268480934292,1764531701,DyLam
1627,0.1548687708997505,1764531701,DyLam
1628,0.1549108768402136,1764531701,DyLam
1629,0.1549531666988138,1764531701,DyLam
1630,0.1549956412615714,1764531701,DyLam
1631,0.1550383013167248,1764531701,DyLam
1632,0.1550811476544998,1764531701,DyLam
1633,0.1551241810673482,1764531701,DyLam
1634,0.1551674023497533,1764531701,DyLam
1635,0.1552108122983277,1764531701,DyLam
1636,0.1552544117118098,1764531701,DyLam
1637,0.1552982013910081,1764531701,DyLam
1638,0.1553421821388799,1764531701,DyLam
1639,0.1553863547603846,1764531701,DyLam
1640,0.1554307200626901,1764531701,DyLam
1641,0.15547527885492,1764531701,DyLam
1642,0.1555200319484261,1764531701,DyLam
1643,0.1555649801565774,1764531701,DyLam
1644,0.1556101242947885,1764531701,DyLam
1645,0.155655465180572,1764531701,DyLam
1646,0.1557010036335326,1764531701,DyLam
1647,0.1557467404753574,1764531701,DyLam
1648,0.1557926765297788,1764531701,DyLam
1649,0.1558388126225462,1764531701,DyLam
1650,0.1558851495815371,1764531701,DyLam
1651,0.1559316882366451,1764531701,DyLam
1652,0.1559784294197961,1764531701,DyLam
1653,0.1560253739649427,1764531701,DyLam
1654,0.156072522708194,1764531701,DyLam
1655,0.1561198764875097,1764531701,DyLam
1656,0.1561674361430422,1764531701,DyLam
1657,0.1562152025168236,1764531701,DyLam
1658,0.1562631764530075,1764531701,DyLam
1659,0.1563113587977361,1764531701,DyLam
1660,0.1563597503991428,1764531701,DyLam
1661,0.1564083521073453,1764531701,DyLam
1662,0.1564571647744451,1764531701,DyLam
1663,0.156506189254621,1764531701,DyLam
1664,0.15655542640389,1764531701,DyLam
1665,0.1566048770803688,1764531701,DyLam
1666,0.1566545421440371,1764531701,DyLam
1667,0.1567044224569629,1764531701,DyLam
1668,0.1567545188830631,1764531701,DyLam
1669,0.1568048322882507,1764531701,DyLam
1670,0.156855363540302,1764531701,DyLam
1671,0.1569061135090274,1764531701,DyLam
1672,0.1569570830660909,1764531701,DyLam
1673,0.157008273085125,1764531701,DyLam
1674,0.1570596844416213,1764531701,DyLam
1675,0.1571113180129846,1764531701,DyLam
1676,0.1571631746785732,1764531701,DyLam
1677,0.1572152553195251,1764531701,DyLam
1678,0.1572675608188782,1764531701,DyLam
1679,0.1573200920616123,1764531701,DyLam
1680,0.1573728499344892,1764531701,DyLam
1681,0.1574258353261652,1764531701,DyLam
1682,0.1574790491270734,1764531701,DyLam
1683,0.1575324922295375,1764531701,DyLam
1684,0.1575861655276192,1764531701,DyLam
1685,0.1576400699173129,1764531701,DyLam
1686,0.1576942062963055,1764531701,DyLam
1687,0.1577485755641371,1764531701,DyLam
1688,0.1578031786220773,1764531701,DyLam
1689,0.1578580163732097,1764531701,DyLam
1690,0.1579130897222729,1764531701,DyLam
1691,0.1579683995759396,1764531701,DyLam
1692,0.158023946842381,1764531701,DyLam
1693,0.1580797324317472,1764531701,DyLam
1694,0.1581357572556604,1764531701,DyLam
1695,0.1581920222276059,1764531701,DyLam
1696,0.1582485282626649,1764531701,DyLam
1697,0.1583052762776155,1764531701,DyLam
1698,0.1583622671909212,1764531701,DyLam
1699,0.1584195019226974,1764531701,DyLam
1700,0.1584769813946965,1764531701,DyLam
1701,0.1585347065302794,1764531701,DyLam
1702,0.1585926782543494,1764531701,DyLam
1703,0.1586508974935933,1764531701,DyLam
1704,0.1587093651760573,1764531701,DyLam
1705,0.1587680822315421,1764531701,DyLam
1706,0.1588270495912731,1764531701,DyLam
1707,0.1588862681880782,1764531701,DyLam
1708,0.1589457389563326,1764531701,DyLam
1709,0.1590054628319172,1764531701,DyLam
1710,0.1590654407521473,1764531701,DyLam
1711,0.1591256736558608,1764531701,DyLam
1712,0.1591861624833665,1764531701,DyLam
1713,0.1592469081764201,1764531701,DyLam
1714,0.1593079116782758,1764531701,DyLam
1715,0.1593691739334416,1764531701,DyLam
1716,0.1594306958879948,1764531701,DyLam
1717,0.1594924784892945,1764531701,DyLam
1718,0.1595545226861883,1764531701,DyLam
1719,0.1596168294287157,1764531701,DyLam
1720,0.1596793996683743,1764531701,DyLam
1721,0.1597422343578655,1764531701,DyLam
1722,0.1598053344514122,1764531701,DyLam
1723,0.1598687009041971,1764531701,DyLam
1724,0.1599323346729426,1764531701,DyLam
1725,0.1599962367155247,1764531701,DyLam
1726,0.1600604079910028,1764531701,DyLam
1727,0.1601248494596688,1764531701,DyLam
1728,0.1601895620830255,1764531701,DyLam
1729,0.1602545468237295,1764531701,DyLam
1730,0.1603198046456198,1764531701,DyLam
1731,0.1603853365136124,1764531701,DyLam
1732,0.1604511433937324,1764531701,DyLam
1733,0.1605172262531125,1764531701,DyLam
1734,0.16058358605999,1764531701,DyLam
1735,0.1606502237836105,1764531701,DyLam
1736,0.160717140394274,1764531701,DyLam
1737,0.160784336863247,1764531701,DyLam
1738,0.1608518141627796,1764531701,DyLam
1739,0.160919573266141,1764531701,DyLam
1740,0.1609876151474586,1764531701,DyLam
1741,0.1610559407818777,1764531701,DyLam
1742,0.1611245511453417,1764531701,DyLam
1743,0.1611934472147024,1764531701,DyLam
1744,0.1612626299676593,1764531701,DyLam
1745,0.1613321003827998,1764531701,DyLam
1746,0.1614018594393724,1764531701,DyLam
1747,0.1614719081175463,1764531701,DyLam
1748,0.161542247398159,1764531701,DyLam
1749,0.1616128782627936,1764531701,DyLam
1750,0.1616838016936931,1764531701,DyLam
1751,0.1617550186738677,1764531701,DyLam
1752,0.1618265301869209,1764531701,DyLam
1753,0.161898337217188,1764531701,DyLam
1754,0.1619704407493453,1764531701,DyLam
1755,0.162042841769011,1764531701,DyLam
1756,0.1621155412619723,1764531701,DyLam
1757,0.1621885402148541,1764531701,DyLam
1758,0.1622618396145988,1764531701,DyLam
1759,0.1623354404486613,1764531701,DyLam
1760,0.1624093437049134,1764531701,DyLam
1761,0.1624835503716207,1764531701,DyLam
1762,0.1625580614375815,1764531701,DyLam
1763,0.1626328778918168,1764531701,DyLam
1764,0.1627080007236203,1764531701,DyLam
1765,0.162783430922667,1764531701,DyLam
1766,0.16285916947896,1764531701,DyLam
1767,0.1629352173826348,1764531701,DyLam
1768,0.1630115756240358,1764531701,DyLam
1769,0.1630882451937697,1764531701,DyLam
1770,0.1631652270824236,1764531701,DyLam
1771,0.1632425222809712,1764531701,DyLam
1772,0.1633201317802679,1764531701,DyLam
1773,0.1633980565711702,1764531701,DyLam
1774,0.1634762976448087,1764531701,DyLam
1775,0.1635548559920512,1764531701,DyLam
1776,0.1636337326038047,1764531701,DyLam
1777,0.1637129284709672,1764531701,DyLam
1778,0.1637924445842903,1764531701,DyLam
1779,0.1638722819343136,1764531701,DyLam
1780,0.1639524415114829,1764531701,DyLam
1781,0.1640329243059911,1764531701,DyLam
1782,0.1641137313079118,1764531701,DyLam
1783,0.1641948635067926,1764531701,DyLam
1784,0.1642763218920334,1764531701,DyLam
1785,0.1643581074527759,1764531701,DyLam
1786,0.1644402211775631,1764531701,DyLam
1787,0.1645226640546657,1764531701,DyLam
1788,0.1646054370718113,1764531701,DyLam
1789,0.164688541216323,1764531701,DyLam
1790,0.1647719774749317,1764531701,DyLam
1791,0.1648557468338423,1764531701,DyLam
1792,0.1649398502785941,1764531701,DyLam
1793,0.1650242887941762,1764531701,DyLam
1794,0.1651090633648272,1764531701,DyLam
1795,0.1651941749740396,1764531701,DyLam
1796,0.1652796246047169,1764531701,DyLam
1797,0.1653654132387972,1764531701,DyLam
1798,0.1654515418574061,1764531701,DyLam
1799,0.1655380114408558,1764531701,DyLam
1800,0.1656248229685509,1764531701,DyLam
1801,0.1657119774188833,1764531701,DyLam
1802,0.1657994757692528,1764531701,DyLam
1803,0.1658873189961668,1764531701,DyLam
1804,0.1659755080747994,1764531701,DyLam
1805,0.1660640439795161,1764531701,DyLam
1806,0.1661529276832246,1764531701,DyLam
1807,0.1662421601578117,1764531701,DyLam
1808,0.1663317423738415,1764531701,DyLam
1809,0.1664216753007501,1764531701,DyLam
1810,0.1665119599063419,1764531701,DyLam
1811,0.1666025971573284,1764531701,DyLam
1812,0.1666935880189307,1764531701,DyLam
1813,0.1667849334547822,1764531701,DyLam
1814,0.1668766344272086,1764531701,DyLam
1815,0.1669686918968104,1764531701,DyLam
1816,0.1670611068226901,1764531701,DyLam
1817,0.1671538801622897,1764531701,DyLam
1818,0.1672470128714033,1764531701,DyLam
1819,0.1673405059039993,1764531701,DyLam
1820,0.167434360212342,1764531701,DyLam
1821,0.1675285767469257,1764531701,DyLam
1822,0.1676231564561252,1764531701,DyLam
1823,0.1677181002867546,1764531701,DyLam
1824,0.1678134091833278,1764531701,DyLam
1825,0.167909084088648,1764531701,DyLam
1826,0.1680051259431895,1764531701,DyLam
1827,0.1681015356854233,1764531701,DyLam
1828,0.1681983142516339,1764531701,DyLam
1829,0.1682954625760817,1764531701,DyLam
1830,0.1683929815904271,1764531701,DyLam
1831,0.168490872224385,1764531701,DyLam
1832,0.1685891354049861,1764531701,DyLam
1833,0.1686877720569886,1764531701,DyLam
1834,0.1687867831028226,1764531701,DyLam
1835,0.1688861694622143,1764531701,DyLam
1836,0.1689859320523035,1764531701,DyLam
1837,0.1690860717878583,1764531701,DyLam
1838,0.169186589580699,1764531701,DyLam
1839,0.1692874863401193,1764531701,DyLam
1840,0.169388762972639,1764531701,DyLam
1841,0.1694904203817364,1764531701,DyLam
1842,0.1695924594682003,1764531701,DyLam
1843,0.1696948811299703,1764531701,DyLam
1844,0.1697976862617798,1764531701,DyLam
1845,0.169900875755509,1764531701,DyLam
1846,0.1700044504997481,1764531701,DyLam
1847,0.1701084113800197,1764531701,DyLam
1848,0.1702127592788032,1764531701,DyLam
1849,0.1703174950751686,1764531701,DyLam
1850,0.1704226196447336,1764531701,DyLam
1851,0.1705281338600373,1764531701,DyLam
1852,0.1706340385899779,1764531701,DyLam
1853,0.1707403347000448,1764531701,DyLam
1854,0.1708470230521686,1764531701,DyLam
1855,0.1709541045046988,1764531701,DyLam
1856,0.1710615799122971,1764531701,DyLam
1857,0.1711694501260688,1764531701,DyLam
1858,0.1712777159929492,1764531701,DyLam
1859,0.171386378356483,1764531701,DyLam
1860,0.1714954380561492,1764531701,DyLam
1861,0.1716048959273572,1764531701,DyLam
1862,0.1717147528016508,1764531701,DyLam
1863,0.1718250095065629,1764531701,DyLam
1864,0.1719356668653745,1764531701,DyLam
1865,0.1720467256971082,1764531701,DyLam
1866,0.1721581868167649,1764531701,DyLam
1867,0.1722700510348301,1764531701,DyLam
1868,0.1723823191575402,1764531701,DyLam
1869,0.1724949919866602,1764531701,DyLam
1870,0.1726080703195527,1764531701,DyLam
1871,0.1727215549487601,1764531701,DyLam
1872,0.1728354466624853,1764531701,DyLam
1873,0.1729497462442147,1764531701,DyLam
1874,0.1730644544725391,1764531701,DyLam
1875,0.173179572121314,1764531701,DyLam
1876,0.1732950999597413,1764531701,DyLam
1877,0.1734110387516894,1764531701,DyLam
1878,0.1735273892562739,1764531701,DyLam
1879,0.1736441522277517,1764531701,DyLam
1880,0.1737613284147212,1764531701,DyLam
1881,0.1738789185610541,1764531701,DyLam
1882,0.1739969234052149,1764531701,DyLam
1883,0.1741153436804269,1764531701,DyLam
1884,0.1742341801143804,1764531701,DyLam
1885,0.1743534334293881,1764531701,DyLam
1886,0.1744731043424193,1764531701,DyLam
1887,0.1745931935645557,1764531701,DyLam
1888,0.1747137018015314,1764531701,DyLam
1889,0.1748346297532165,1764531701,DyLam
1890,0.174955978113586,1764531701,DyLam
1891,0.1750777475711935,1764531701,DyLam
1892,0.1751999388081669,1764531701,DyLam
1893,0.1753225525010508,1764531701,DyLam
1894,0.1754455893202051,1764531701,DyLam
1895,0.1755690499298609,1764531701,DyLam
1896,0.1756929349881038,1764531701,DyLam
1897,0.1758172451468011,1764531701,DyLam
1898,0.1759419810514235,1764531701,DyLam
1899,0.1760671433411162,1764531701,DyLam
1900,0.1761927326486164,1764531701,DyLam
1901,0.1763187496001766,1764531701,DyLam
1902,0.1764451948153343,1764531701,DyLam
1903,0.1765720689070229,1764531701,DyLam
1904,0.1766993724816016,1764531701,DyLam
1905,0.1768271061383786,1764531701,DyLam
1906,0.1769552704699853,1764531701,DyLam
1907,0.1770838660620764,1764531701,DyLam
1908,0.1772128934934102,1764531701,DyLam
1909,0.1773423533354961,1764531701,DyLam
1910,0.1774722461528986,1764531701,DyLam
1911,0.1776025725026738,1764531701,DyLam
1912,0.1777333329350687,1764531701,DyLam
1913,0.1778645279925058,1764531701,DyLam
1914,0.177996158210367,1764531701,DyLam
1915,0.1781282241162339,1764531701,DyLam
1916,0.1782607262304924,1764531701,DyLam
1917,0.1783936650656329,1764531701,DyLam
1918,0.1785270411263752,1764531701,DyLam
1919,0.1786608549100911,1764531701,DyLam
1920,0.1787951069059198,1764531701,DyLam
1921,0.1789297975951433,1764531701,DyLam
1922,0.1790649274512763,1764531701,DyLam
1923,0.1792004969395958,1764531701,DyLam
1924,0.1793365065173262,1764531701,DyLam
1925,0.1794729566334073,1764531701,DyLam
1926,0.1796098477288803,1764531701,DyLam
1927,0.1797471802359074,1764531701,DyLam
1928,0.1798849545787368,1764531701,DyLam
1929,0.1800231711726638,1764531701,DyLam
1930,0.1801618304250174,1764531701,DyLam
1931,0.1803009327339922,1764531701,DyLam
1932,0.1804404784894015,1764531701,DyLam
1933,0.180580468072245,1764531701,DyLam
1934,0.1807209018545642,1764531701,DyLam
1935,0.1808617801995956,1764531701,DyLam
1936,0.1810031034617174,1764531701,DyLam
1937,0.1811448719861466,1764531701,DyLam
1938,0.1812870861089203,1764531701,DyLam
1939,0.1814297461570048,1764531701,DyLam
1940,0.1815728524481317,1764531701,DyLam
1941,0.1817164052907328,1764531701,DyLam
1942,0.1818604049836466,1764531701,DyLam
1943,0.1820048518164866,1764531701,DyLam
1944,0.1821497460690553,1764531701,DyLam
1945,0.1822950880119092,1764531701,DyLam
1946,0.1824408779056559,1764531701,DyLam
1947,0.1825871160013822,1764531701,DyLam
1948,0.1827338025400481,1764531701,DyLam
1949,0.1828809377530259,1764531701,DyLam
1950,0.1830285218614789,1764531701,DyLam
1951,0.1831765550767482,1764531701,DyLam
1952,0.1833250376001789,1764531701,DyLam
1953,0.1834739696225187,1764531701,DyLam
1954,0.1836233513245073,1764531701,DyLam
1955,0.1837731828769883,1764531701,DyLam
1956,0.1839234644396994,1764531701,DyLam
1957,0.1840741961624116,1764531701,DyLam
1958,0.1842253781844194,1764531701,DyLam
1959,0.1843770106340403,1764531701,DyLam
1960,0.1845290936294714,1764531701,DyLam
1961,0.1846816272776351,1764531701,DyLam
1962,0.1848346116752215,1764531701,DyLam
1963,0.1849880469078165,1764531701,DyLam
1964,0.1851419330498634,1764531701,DyLam
1965,0.1852962701652084,1764531701,DyLam
1966,0.1854510583065154,1764531701,DyLam
1967,0.1856062975151589,1764531701,DyLam
1968,0.1857619878215602,1764531701,DyLam
1969,0.1859181292447401,1764531701,DyLam
1970,0.1860747217925398,1764531701,DyLam
1971,0.1862317654611288,1764531701,DyLam
1972,0.1863892602357472,1764531701,DyLam
1973,0.1865472060894801,1764531701,DyLam
1974,0.1867056029844604,1764531701,DyLam
1975,0.186864450870568,1764531701,DyLam
1976,0.187023749686506,1764531701,DyLam
1977,0.1871834993589624,1764531701,DyLam
1978,0.1873436998028726,1764531701,DyLam
1979,0.187504350920957,1764531701,DyLam
1980,0.187665452604465,1764531701,DyLam
1981,0.1878270047323912,1764531701,DyLam
1982,0.187989007171571,1764531701,DyLam
1983,0.188151459776811,1764531701,DyLam
1984,0.1883143623906223,1764531701,DyLam
1985,0.1884777148433638,1764531701,DyLam
1986,0.1886415169528709,1764531701,DyLam
1987,0.1888057685249049,1764531701,DyLam
1988,0.1889704693522698,1764531701,DyLam
1989,0.1891356192158199,1764531701,DyLam
1990,0.1893012178837377,1764531701,DyLam
1991,0.1894672651110478,1764531701,DyLam
1992,0.1896337606407903,1764531701,DyLam
1993,0.1898007042028245,1764531701,DyLam
1994,0.1899680955144337,1764531701,DyLam
1995,0.1901359342798237,1764531701,DyLam
1996,0.1903042201904236,1764531701,DyLam
1997,0.190472952924896,1764531701,DyLam
1998,0.1906421321485,1764531701,DyLam
1999,0.190811757513564,1764531701,DyLam
2000,0.1909818286594829,1764531701,DyLam
2001,0.1911523452121714,1764531701,DyLam
1,0.3333333333333333,1764531647,DyLam
2,0.3333333333333333,1764531647,DyLam
3,0.3333333333333333,1764531647,DyLam
4,0.3333333333333333,1764531647,DyLam
5,0.3333333333333333,1764531647,DyLam
6,0.3333333333333333,1764531647,DyLam
7,0.3333333333333333,1764531647,DyLam
8,0.3333333333333333,1764531647,DyLam
9,0.3333333333333333,1764531647,DyLam
10,0.0699734553086851,1764531647,DyLam
11,0.0697695056324414,1764531647,DyLam
12,0.0695965816707269,1764531647,DyLam
13,0.0694489435325199,1764531647,DyLam
14,0.0693019339956769,1764531647,DyLam
15,0.0689517505465541,1764531647,DyLam
16,0.0686033245844504,1764531647,DyLam
17,0.0682566477057167,1764531647,DyLam
18,0.0679117115387565,1764531647,DyLam
19,0.067568507744044,1764531647,DyLam
20,0.0672508516379858,1764531647,DyLam
21,0.0669633530744667,1764531647,DyLam
22,0.0666482318888159,1764531647,DyLam
23,0.0665140076284273,1764531647,DyLam
24,0.0663803571809025,1764531647,DyLam
25,0.066270838229636,1764531647,DyLam
26,0.0663650944421427,1764531647,DyLam
27,0.0664826613961242,1764531647,DyLam
28,0.0665998611535512,1764531647,DyLam
29,0.0667166938368626,1764531647,DyLam
30,0.0668331595790678,1764531647,DyLam
31,0.0669441033514624,1764531647,DyLam
32,0.0670784140000833,1764531647,DyLam
33,0.0670358694883235,1764531647,DyLam
34,0.0670223660518597,1764531647,DyLam
35,0.0670087056587827,1764531647,DyLam
36,0.0668121863988408,1764531647,DyLam
37,0.0666157431120232,1764531647,DyLam
38,0.0664430254220014,1764531647,DyLam
39,0.0662992155159259,1764531647,DyLam
40,0.0661605409750898,1764531647,DyLam
41,0.066026966381617,1764531647,DyLam
42,0.0658930228523285,1764531647,DyLam
43,0.0657533619290768,1764531647,DyLam
44,0.0656080274097279,1764531647,DyLam
45,0.0654624083084473,1764531647,DyLam
46,0.0653165093833832,1764531647,DyLam
47,0.0651703353768145,1764531647,DyLam
48,0.0650238910150606,1764531647,DyLam
49,0.064871678390168,1764531647,DyLam
50,0.064902677526309,1764531647,DyLam
51,0.0649275431957646,1764531647,DyLam
52,0.0651417868593131,1764531647,DyLam
53,0.0653613239692567,1764531647,DyLam
54,0.0655803997587553,1764531647,DyLam
55,0.0657990116745045,1764531647,DyLam
56,0.0660171572047305,1764531647,DyLam
57,0.0662348338789444,1764531647,DyLam
